iso_code,date,value,indicator
PER,2010-01-01,0.7,Wasting (%)
PER,2011-01-01,0.4,Wasting (%)
PER,2012-01-01,0.6,Wasting (%)
PER,2013-01-01,0.4,Wasting (%)
PER,2014-01-01,0.6,Wasting (%)
PER,2015-01-01,0.6,Wasting (%)
PER,2016-01-01,0.6,Wasting (%)
PER,2017-01-01,0.5,Wasting (%)
PER,2018-01-01,0.5,Wasting (%)
PER,2019-01-01,0.4,Wasting (%)
PHL,1987-01-01,5.7,Wasting (%)
PHL,1990-01-01,6.9,Wasting (%)
PHL,1992-01-01,8.8,Wasting (%)
PHL,1993-01-01,9.1,Wasting (%)
PHL,1998-01-01,8.0,Wasting (%)
PHL,2003-01-01,6.0,Wasting (%)
PHL,2008-01-01,6.6,Wasting (%)
PHL,2011-01-01,7.0,Wasting (%)
PHL,2013-01-01,7.6,Wasting (%)
PHL,2015-01-01,6.8,Wasting (%)
PHL,2018-01-01,5.6,Wasting (%)
PNG,1983-01-01,5.5,Wasting (%)
PNG,2005-01-01,4.4,Wasting (%)
PNG,2010-01-01,14.1,Wasting (%)
POL,2011-01-01,0.7,Wasting (%)
PRK,1998-01-01,20.8,Wasting (%)
PRK,2000-01-01,12.2,Wasting (%)
PRK,2002-01-01,8.7,Wasting (%)
PRK,2004-01-01,8.5,Wasting (%)
PRK,2009-01-01,5.2,Wasting (%)
PRK,2012-01-01,4.0,Wasting (%)
PRK,2017-01-01,2.5,Wasting (%)
PRT,2016-01-01,0.6,Wasting (%)
PRY,1990-01-01,0.6,Wasting (%)
PRY,1998-01-01,1.6,Wasting (%)
PRY,2005-01-01,1.1,Wasting (%)
PRY,2012-01-01,2.6,Wasting (%)
PRY,2016-01-01,1.0,Wasting (%)
PSE,1996-01-01,3.0,Wasting (%)
PSE,2000-01-01,2.0,Wasting (%)
PSE,2004-01-01,3.2,Wasting (%)
PSE,2006-01-01,1.8,Wasting (%)
PSE,2010-01-01,3.3,Wasting (%)
PSE,2014-01-01,1.2,Wasting (%)
PSE,2020-01-01,1.3,Wasting (%)
QAT,1995-01-01,2.1,Wasting (%)
ROU,1991-01-01,3.3,Wasting (%)
ROU,1999-01-01,3.6,Wasting (%)
ROU,2000-01-01,4.3,Wasting (%)
ROU,2001-01-01,3.9,Wasting (%)
ROU,2002-01-01,3.5,Wasting (%)
RWA,1992-01-01,5.0,Wasting (%)
RWA,1996-01-01,11.0,Wasting (%)
RWA,2000-01-01,8.7,Wasting (%)
RWA,2005-01-01,4.9,Wasting (%)
RWA,2009-01-01,5.1,Wasting (%)
RWA,2010-01-01,2.9,Wasting (%)
RWA,2012-01-01,2.4,Wasting (%)
RWA,2015-01-01,2.0,Wasting (%)
RWA,2018-01-01,2.0,Wasting (%)
RWA,2020-01-01,1.1,Wasting (%)
SAS,2020-01-01,14.6734409332275,Wasting (%)
SAU,1994-01-01,2.9,Wasting (%)
SAU,2004-01-01,11.8,Wasting (%)
SDN,2006-01-01,14.5,Wasting (%)
SDN,2010-01-01,15.4,Wasting (%)
SDN,2014-01-01,16.3,Wasting (%)
SEN,1986-01-01,5.1,Wasting (%)
SEN,1991-01-01,9.0,Wasting (%)
SEN,1993-01-01,9.4,Wasting (%)
SEN,1996-01-01,8.2,Wasting (%)
SEN,2000-01-01,10.0,Wasting (%)
SEN,2005-01-01,8.7,Wasting (%)
SEN,2011-01-01,9.8,Wasting (%)
SEN,2012-01-01,8.7,Wasting (%)
SEN,2013-01-01,9.0,Wasting (%)
SEN,2014-01-01,5.9,Wasting (%)
SEN,2015-01-01,7.8,Wasting (%)
SEN,2016-01-01,7.1,Wasting (%)
SEN,2017-01-01,9.0,Wasting (%)
SEN,2018-01-01,7.8,Wasting (%)
SEN,2019-01-01,8.1,Wasting (%)
SGP,2000-01-01,3.6,Wasting (%)
SLB,1989-01-01,7.4,Wasting (%)
SLB,2007-01-01,4.3,Wasting (%)
SLB,2015-01-01,8.5,Wasting (%)
SLE,1989-01-01,8.4,Wasting (%)
SLE,1990-01-01,10.2,Wasting (%)
SLE,2000-01-01,11.6,Wasting (%)
SLE,2005-01-01,10.2,Wasting (%)
SLE,2010-01-01,7.5,Wasting (%)
SLE,2014-01-01,4.6,Wasting (%)
SLE,2017-01-01,5.1,Wasting (%)
SLE,2019-01-01,5.4,Wasting (%)
SLV,1988-01-01,2.2,Wasting (%)
SLV,1993-01-01,1.5,Wasting (%)
SLV,1998-01-01,1.5,Wasting (%)
SLV,2003-01-01,1.3,Wasting (%)
SLV,2008-01-01,1.6,Wasting (%)
SLV,2014-01-01,2.1,Wasting (%)
SOM,1999-01-01,19.3,Wasting (%)
SOM,2006-01-01,13.3,Wasting (%)
SOM,2009-01-01,14.3,Wasting (%)
SRB,2005-01-01,4.5,Wasting (%)
SRB,2010-01-01,3.5,Wasting (%)
SRB,2014-01-01,3.9,Wasting (%)
SRB,2019-01-01,2.6,Wasting (%)
SSD,2006-01-01,24.6,Wasting (%)
SSD,2010-01-01,22.7,Wasting (%)
SSF,2020-01-01,6.15531063079834,Wasting (%)
STP,1986-01-01,6.0,Wasting (%)
STP,2014-01-01,4.0,Wasting (%)
STP,2019-01-01,4.1,Wasting (%)
SUR,2000-01-01,7.0,Wasting (%)
SUR,2006-01-01,4.9,Wasting (%)
SUR,2010-01-01,5.0,Wasting (%)
SUR,2018-01-01,5.5,Wasting (%)
SWZ,2000-01-01,1.7,Wasting (%)
SWZ,2006-01-01,2.9,Wasting (%)
SWZ,2008-01-01,1.1,Wasting (%)
SWZ,2010-01-01,0.8,Wasting (%)
SWZ,2014-01-01,2.0,Wasting (%)
SYC,1988-01-01,2.7,Wasting (%)
SYC,2012-01-01,4.3,Wasting (%)
SYR,1993-01-01,10.0,Wasting (%)
SYR,1995-01-01,10.4,Wasting (%)
SYR,2000-01-01,4.9,Wasting (%)
SYR,2001-01-01,10.2,Wasting (%)
SYR,2006-01-01,10.3,Wasting (%)
SYR,2010-01-01,11.5,Wasting (%)
TCD,1997-01-01,16.5,Wasting (%)
TCD,2000-01-01,13.9,Wasting (%)
TCD,2004-01-01,16.2,Wasting (%)
TCD,2010-01-01,16.3,Wasting (%)
TCD,2015-01-01,13.3,Wasting (%)
TCD,2017-01-01,13.5,Wasting (%)
TCD,2018-01-01,13.5,Wasting (%)
TCD,2019-01-01,13.9,Wasting (%)
TGO,1988-01-01,5.9,Wasting (%)
TGO,1998-01-01,12.4,Wasting (%)
TGO,2008-01-01,6.0,Wasting (%)
TGO,2009-01-01,6.1,Wasting (%)
TGO,2010-01-01,4.7,Wasting (%)
TGO,2012-01-01,5.5,Wasting (%)
TGO,2014-01-01,6.6,Wasting (%)
TGO,2017-01-01,5.7,Wasting (%)
THA,1987-01-01,5.7,Wasting (%)
THA,1993-01-01,7.3,Wasting (%)
THA,1995-01-01,6.7,Wasting (%)
THA,2006-01-01,4.7,Wasting (%)
THA,2012-01-01,6.7,Wasting (%)
THA,2016-01-01,5.4,Wasting (%)
THA,2019-01-01,7.7,Wasting (%)
TJK,1999-01-01,11.4,Wasting (%)
TJK,2000-01-01,9.4,Wasting (%)
TJK,2001-01-01,19.4,Wasting (%)
TJK,2002-01-01,6.1,Wasting (%)
TJK,2003-01-01,5.9,Wasting (%)
TJK,2005-01-01,8.7,Wasting (%)
TJK,2007-01-01,6.9,Wasting (%)
TJK,2009-01-01,4.3,Wasting (%)
TJK,2012-01-01,9.9,Wasting (%)
TJK,2016-01-01,3.5,Wasting (%)
TJK,2017-01-01,5.6,Wasting (%)
TKM,2000-01-01,7.1,Wasting (%)
TKM,2006-01-01,7.2,Wasting (%)
TKM,2015-01-01,4.2,Wasting (%)
TKM,2019-01-01,4.1,Wasting (%)
TLS,2002-01-01,13.7,Wasting (%)
TLS,2003-01-01,14.3,Wasting (%)
TLS,2007-01-01,21.3,Wasting (%)
TLS,2009-01-01,18.9,Wasting (%)
TLS,2013-01-01,9.9,Wasting (%)
TON,1986-01-01,1.3,Wasting (%)
TON,2012-01-01,5.2,Wasting (%)
TON,2019-01-01,1.1,Wasting (%)
TTO,1987-01-01,4.8,Wasting (%)
TTO,2000-01-01,5.2,Wasting (%)
TTO,2011-01-01,6.4,Wasting (%)
TUN,1988-01-01,3.1,Wasting (%)
TUN,1997-01-01,7.2,Wasting (%)
TUN,2000-01-01,2.9,Wasting (%)
TUN,2006-01-01,3.4,Wasting (%)
TUN,2012-01-01,2.8,Wasting (%)
TUN,2018-01-01,2.1,Wasting (%)
TUR,1993-01-01,3.9,Wasting (%)
TUR,1998-01-01,3.0,Wasting (%)
TUR,2004-01-01,1.1,Wasting (%)
TUR,2008-01-01,1.0,Wasting (%)
TUR,2013-01-01,1.9,Wasting (%)
TUR,2018-01-01,1.7,Wasting (%)
TUV,2007-01-01,3.3,Wasting (%)
TZA,1991-01-01,7.8,Wasting (%)
TZA,1996-01-01,8.5,Wasting (%)
TZA,1999-01-01,5.6,Wasting (%)
TZA,2004-01-01,3.5,Wasting (%)
TZA,2009-01-01,2.9,Wasting (%)
TZA,2010-01-01,4.9,Wasting (%)
TZA,2011-01-01,6.2,Wasting (%)
TZA,2013-01-01,4.4,Wasting (%)
TZA,2014-01-01,3.8,Wasting (%)
TZA,2015-01-01,4.5,Wasting (%)
TZA,2018-01-01,3.5,Wasting (%)
UGA,1988-01-01,3.1,Wasting (%)
UGA,1995-01-01,5.9,Wasting (%)
UGA,2000-01-01,5.0,Wasting (%)
UGA,2006-01-01,6.2,Wasting (%)
UGA,2009-01-01,4.4,Wasting (%)
UGA,2011-01-01,4.6,Wasting (%)
UGA,2012-01-01,4.2,Wasting (%)
UGA,2014-01-01,3.8,Wasting (%)
UGA,2016-01-01,3.5,Wasting (%)
UKR,2000-01-01,8.2,Wasting (%)
UMC,2020-01-01,2.1311206817627,Wasting (%)
URY,1999-01-01,2.3,Wasting (%)
URY,2002-01-01,2.4,Wasting (%)
URY,2003-01-01,2.8,Wasting (%)
URY,2004-01-01,3.0,Wasting (%)
URY,2007-01-01,2.5,Wasting (%)
URY,2011-01-01,1.3,Wasting (%)
URY,2013-01-01,1.0,Wasting (%)
URY,2016-01-01,0.7,Wasting (%)
URY,2018-01-01,1.4,Wasting (%)
USA,1991-01-01,0.5,Wasting (%)
USA,2000-01-01,0.5,Wasting (%)
USA,2002-01-01,0.3,Wasting (%)
USA,2004-01-01,0.7,Wasting (%)
USA,2006-01-01,0.9,Wasting (%)
USA,2008-01-01,0.6,Wasting (%)
USA,2010-01-01,0.1,Wasting (%)
USA,2012-01-01,0.3,Wasting (%)
USA,2014-01-01,0.3,Wasting (%)
USA,2016-01-01,0.4,Wasting (%)
USA,2018-01-01,0.1,Wasting (%)
UZB,1996-01-01,10.7,Wasting (%)
UZB,2002-01-01,9.0,Wasting (%)
UZB,2006-01-01,4.4,Wasting (%)
UZB,2017-01-01,1.8,Wasting (%)
VEN,1995-01-01,3.8,Wasting (%)
VEN,1996-01-01,3.8,Wasting (%)
VEN,1997-01-01,3.8,Wasting (%)
VEN,1998-01-01,4.4,Wasting (%)
VEN,1999-01-01,4.0,Wasting (%)
VEN,2000-01-01,3.9,Wasting (%)
VEN,2001-01-01,4.4,Wasting (%)
VEN,2002-01-01,4.8,Wasting (%)
VEN,2003-01-01,5.2,Wasting (%)
VEN,2004-01-01,5.2,Wasting (%)
VEN,2005-01-01,4.8,Wasting (%)
VEN,2006-01-01,4.8,Wasting (%)
VEN,2007-01-01,5.0,Wasting (%)
VEN,2008-01-01,4.5,Wasting (%)
VEN,2009-01-01,4.1,Wasting (%)
VNM,2002-01-01,8.9,Wasting (%)
VNM,2003-01-01,10.9,Wasting (%)
VNM,2004-01-01,11.3,Wasting (%)
VNM,2005-01-01,10.7,Wasting (%)
VNM,2006-01-01,9.9,Wasting (%)
VNM,2007-01-01,10.1,Wasting (%)
VNM,2008-01-01,9.7,Wasting (%)
VNM,2009-01-01,7.1,Wasting (%)
VNM,2010-01-01,4.1,Wasting (%)
VNM,2011-01-01,6.6,Wasting (%)
VNM,2012-01-01,6.7,Wasting (%)
VNM,2013-01-01,6.6,Wasting (%)
VNM,2014-01-01,6.8,Wasting (%)
VNM,2015-01-01,6.4,Wasting (%)
VNM,2017-01-01,5.8,Wasting (%)
VUT,1996-01-01,6.8,Wasting (%)
VUT,2008-01-01,5.9,Wasting (%)
VUT,2013-01-01,4.7,Wasting (%)
WLD,2020-01-01,6.69022798538208,Wasting (%)
WSM,1999-01-01,1.3,Wasting (%)
WSM,2014-01-01,3.9,Wasting (%)
WSM,2019-01-01,3.1,Wasting (%)
YEM,1991-01-01,14.1,Wasting (%)
YEM,1996-01-01,17.4,Wasting (%)
YEM,1997-01-01,16.5,Wasting (%)
YEM,2003-01-01,15.3,Wasting (%)
YEM,2005-01-01,13.8,Wasting (%)
YEM,2011-01-01,13.3,Wasting (%)
YEM,2013-01-01,16.4,Wasting (%)
ZAF,1994-01-01,3.3,Wasting (%)
ZAF,1999-01-01,4.5,Wasting (%)
ZAF,2008-01-01,4.8,Wasting (%)
ZAF,2015-01-01,3.5,Wasting (%)
ZAF,2016-01-01,2.5,Wasting (%)
ZAF,2017-01-01,3.4,Wasting (%)
ZMB,1992-01-01,6.3,Wasting (%)
ZMB,1996-01-01,5.3,Wasting (%)
ZMB,1999-01-01,5.0,Wasting (%)
ZMB,2002-01-01,6.2,Wasting (%)
ZMB,2007-01-01,5.6,Wasting (%)
ZMB,2013-01-01,6.2,Wasting (%)
ZMB,2018-01-01,4.2,Wasting (%)
ZWE,1988-01-01,1.7,Wasting (%)
ZWE,1994-01-01,5.3,Wasting (%)
ZWE,1999-01-01,8.3,Wasting (%)
ZWE,2005-01-01,7.2,Wasting (%)
ZWE,2009-01-01,2.4,Wasting (%)
ZWE,2010-01-01,3.2,Wasting (%)
ZWE,2014-01-01,3.2,Wasting (%)
ZWE,2015-01-01,3.3,Wasting (%)
ZWE,2019-01-01,2.9,Wasting (%)
