iso_code,date,value,indicator
ALB,2007-01-01,2104224658.50648,Reserves minus gold (USD)
ALB,2008-01-01,2319777467.39249,Reserves minus gold (USD)
ALB,2009-01-01,2313907809.29456,Reserves minus gold (USD)
ALB,2010-01-01,2469547483.72045,Reserves minus gold (USD)
ALB,2011-01-01,2393924086.43353,Reserves minus gold (USD)
ALB,2012-01-01,2515654270.9457,Reserves minus gold (USD)
ALB,2013-01-01,2712322498.02399,Reserves minus gold (USD)
ALB,2014-01-01,2604184281.7985,Reserves minus gold (USD)
ALB,2015-01-01,3084875025.96501,Reserves minus gold (USD)
ALB,2016-01-01,3050641047.15459,Reserves minus gold (USD)
ALB,2017-01-01,3523758656.8278,Reserves minus gold (USD)
ALB,2018-01-01,3829477531.06681,Reserves minus gold (USD)
ALB,2019-01-01,3626591058.67744,Reserves minus gold (USD)
ALB,2020-01-01,4647187149.20461,Reserves minus gold (USD)
ALB,2021-01-01,5470752133.54085,Reserves minus gold (USD)
ARE,2007-01-01,77238765358.1158,Reserves minus gold (USD)
ARE,2008-01-01,31694454694.0486,Reserves minus gold (USD)
ARE,2009-01-01,26104201597.7902,Reserves minus gold (USD)
ARE,2010-01-01,32785291883.4009,Reserves minus gold (USD)
ARE,2011-01-01,37269318422.5758,Reserves minus gold (USD)
ARE,2012-01-01,47035150430.9523,Reserves minus gold (USD)
ARE,2013-01-01,68202650660.2746,Reserves minus gold (USD)
ARE,2014-01-01,78424381665.0826,Reserves minus gold (USD)
ARE,2015-01-01,93673676441.6517,Reserves minus gold (USD)
ARE,2016-01-01,85117639746.5666,Reserves minus gold (USD)
ARE,2017-01-01,95059913966.8689,Reserves minus gold (USD)
ARE,2018-01-01,99194475478.7452,Reserves minus gold (USD)
ARE,2019-01-01,107258078451.761,Reserves minus gold (USD)
ARE,2020-01-01,103199231777.291,Reserves minus gold (USD)
ARE,2021-01-01,127872965892.304,Reserves minus gold (USD)
ARG,2007-01-01,44682056855.7802,Reserves minus gold (USD)
ARG,2008-01-01,44854620206.9801,Reserves minus gold (USD)
ARG,2009-01-01,46092988635.3253,Reserves minus gold (USD)
ARG,2010-01-01,49733869724.0928,Reserves minus gold (USD)
ARG,2011-01-01,43226830957.7587,Reserves minus gold (USD)
ARG,2012-01-01,39920301983.203,Reserves minus gold (USD)
ARG,2013-01-01,28143038630.9564,Reserves minus gold (USD)
ARG,2014-01-01,29016954813.9639,Reserves minus gold (USD)
ARG,2015-01-01,23416510884.8894,Reserves minus gold (USD)
ARG,2016-01-01,36323299976.5464,Reserves minus gold (USD)
ARG,2017-01-01,53030809531.8904,Reserves minus gold (USD)
ARG,2018-01-01,63963922085.1007,Reserves minus gold (USD)
ARG,2019-01-01,42192526746.9573,Reserves minus gold (USD)
ARG,2020-01-01,35649970285.7587,Reserves minus gold (USD)
ARG,2021-01-01,36448369071.8398,Reserves minus gold (USD)
ARM,2007-01-01,1659090453.02799,Reserves minus gold (USD)
ARM,2008-01-01,1406800823.43428,Reserves minus gold (USD)
ARM,2009-01-01,2003623407.8546,Reserves minus gold (USD)
ARM,2010-01-01,1865824296.86233,Reserves minus gold (USD)
ARM,2011-01-01,1932471998.58389,Reserves minus gold (USD)
ARM,2012-01-01,1799374398.90816,Reserves minus gold (USD)
ARM,2013-01-01,2251610255.35403,Reserves minus gold (USD)
ARM,2014-01-01,1489443370.96659,Reserves minus gold (USD)
ARM,2015-01-01,1775293493.7543,Reserves minus gold (USD)
ARM,2016-01-01,2204113991.25512,Reserves minus gold (USD)
ARM,2017-01-01,2314113951.27386,Reserves minus gold (USD)
ARM,2018-01-01,2259321868.53197,Reserves minus gold (USD)
ARM,2019-01-01,2849645182.4783,Reserves minus gold (USD)
ARM,2020-01-01,2615530571.20173,Reserves minus gold (USD)
ARM,2021-01-01,3214895483.7389,Reserves minus gold (USD)
ATG,2007-01-01,143848808.510004,Reserves minus gold (USD)
ATG,2008-01-01,138022502.557881,Reserves minus gold (USD)
ATG,2009-01-01,127860399.429427,Reserves minus gold (USD)
ATG,2010-01-01,136600155.264423,Reserves minus gold (USD)
ATG,2011-01-01,147868733.577765,Reserves minus gold (USD)
ATG,2012-01-01,162045101.996445,Reserves minus gold (USD)
ATG,2013-01-01,202580586.969295,Reserves minus gold (USD)
ATG,2014-01-01,297046137.541925,Reserves minus gold (USD)
ATG,2015-01-01,355728253.383608,Reserves minus gold (USD)
ATG,2016-01-01,330090979.265027,Reserves minus gold (USD)
ATG,2017-01-01,313645370.808951,Reserves minus gold (USD)
ATG,2018-01-01,328659747.502549,Reserves minus gold (USD)
ATG,2019-01-01,279133212.713698,Reserves minus gold (USD)
ATG,2020-01-01,221808945.85044,Reserves minus gold (USD)
ATG,2021-01-01,324149017.723416,Reserves minus gold (USD)
AUS,2007-01-01,24768491838.8501,Reserves minus gold (USD)
AUS,2008-01-01,30690858242.0435,Reserves minus gold (USD)
AUS,2009-01-01,38950159653.1073,Reserves minus gold (USD)
AUS,2010-01-01,38659316477.4333,Reserves minus gold (USD)
AUS,2011-01-01,42783351486.9461,Reserves minus gold (USD)
AUS,2012-01-01,44866044630.8335,Reserves minus gold (USD)
AUS,2013-01-01,49744613432.5345,Reserves minus gold (USD)
AUS,2014-01-01,50814059629.7978,Reserves minus gold (USD)
AUS,2015-01-01,42752855070.596,Reserves minus gold (USD)
AUS,2016-01-01,49797093722.7773,Reserves minus gold (USD)
AUS,2017-01-01,62617315118.1818,Reserves minus gold (USD)
AUS,2018-01-01,51077086920.3007,Reserves minus gold (USD)
AUS,2019-01-01,55603575703.4779,Reserves minus gold (USD)
AUS,2020-01-01,39151995864.9892,Reserves minus gold (USD)
AUS,2021-01-01,53789557714.3513,Reserves minus gold (USD)
AUT,2007-01-01,10688538215.2108,Reserves minus gold (USD)
AUT,2008-01-01,8911960384.84544,Reserves minus gold (USD)
AUT,2009-01-01,8114274014.9959,Reserves minus gold (USD)
AUT,2010-01-01,9589312425.02126,Reserves minus gold (USD)
AUT,2011-01-01,10986937165.179,Reserves minus gold (USD)
AUT,2012-01-01,12232101627.7746,Reserves minus gold (USD)
AUT,2013-01-01,12473847962.0136,Reserves minus gold (USD)
AUT,2014-01-01,14145081235.2233,Reserves minus gold (USD)
AUT,2015-01-01,12697611667.636,Reserves minus gold (USD)
AUT,2016-01-01,12940101580.5846,Reserves minus gold (USD)
AUT,2017-01-01,9894238649.26207,Reserves minus gold (USD)
AUT,2018-01-01,11653251921.0656,Reserves minus gold (USD)
AUT,2019-01-01,9906351437.81143,Reserves minus gold (USD)
AUT,2020-01-01,13415880225.1269,Reserves minus gold (USD)
AUT,2021-01-01,17572460020.5267,Reserves minus gold (USD)
AZE,2007-01-01,4273114882.33472,Reserves minus gold (USD)
AZE,2008-01-01,6467239211.36657,Reserves minus gold (USD)
AZE,2009-01-01,5363780427.90113,Reserves minus gold (USD)
AZE,2010-01-01,6408969356.57349,Reserves minus gold (USD)
AZE,2011-01-01,10273827341.5398,Reserves minus gold (USD)
AZE,2012-01-01,11277238753.8186,Reserves minus gold (USD)
AZE,2013-01-01,14400553978.867,Reserves minus gold (USD)
AZE,2014-01-01,14646563761.9499,Reserves minus gold (USD)
AZE,2015-01-01,6291165248.52726,Reserves minus gold (USD)
AZE,2016-01-01,5836459133.36833,Reserves minus gold (USD)
AZE,2017-01-01,6680448851.7634,Reserves minus gold (USD)
AZE,2018-01-01,6665907526.35547,Reserves minus gold (USD)
AZE,2019-01-01,7042898781.03734,Reserves minus gold (USD)
AZE,2020-01-01,7633632512.21894,Reserves minus gold (USD)
AZE,2021-01-01,8307161113.89028,Reserves minus gold (USD)
BDI,2007-01-01,176329729.145465,Reserves minus gold (USD)
BDI,2008-01-01,265701340.18856,Reserves minus gold (USD)
BDI,2009-01-01,322043553.578175,Reserves minus gold (USD)
BDI,2010-01-01,330734336.971923,Reserves minus gold (USD)
BDI,2011-01-01,293975922.888204,Reserves minus gold (USD)
BDI,2012-01-01,307157909.647554,Reserves minus gold (USD)
BDI,2013-01-01,328150659.626304,Reserves minus gold (USD)
BDI,2014-01-01,315980290.456431,Reserves minus gold (USD)
BDI,2015-01-01,135115722.176262,Reserves minus gold (USD)
BDI,2016-01-01,94051538.1306259,Reserves minus gold (USD)
BDI,2017-01-01,96149938.427552,Reserves minus gold (USD)
BDI,2018-01-01,66887906.4276545,Reserves minus gold (USD)
BDI,2019-01-01,109902224.097543,Reserves minus gold (USD)
BDI,2020-01-01,88492037.6699625,Reserves minus gold (USD)
BDI,2021-01-01,264405557.812982,Reserves minus gold (USD)
BEL,2007-01-01,10383928739.2755,Reserves minus gold (USD)
BEL,2008-01-01,9318426731.36497,Reserves minus gold (USD)
BEL,2009-01-01,15906611812.7944,Reserves minus gold (USD)
BEL,2010-01-01,16499236929.1966,Reserves minus gold (USD)
BEL,2011-01-01,17918063148.2487,Reserves minus gold (USD)
BEL,2012-01-01,18600107403.7022,Reserves minus gold (USD)
BEL,2013-01-01,18138871032.3354,Reserves minus gold (USD)
BEL,2014-01-01,16626119272.9201,Reserves minus gold (USD)
BEL,2015-01-01,16352191039.0629,Reserves minus gold (USD)
BEL,2016-01-01,15103247247.456,Reserves minus gold (USD)
BEL,2017-01-01,16672726084.4711,Reserves minus gold (USD)
BEL,2018-01-01,17486655858.9529,Reserves minus gold (USD)
BEL,2019-01-01,17835333952.2765,Reserves minus gold (USD)
BEL,2020-01-01,19470395464.694,Reserves minus gold (USD)
BEL,2021-01-01,28565620053.4969,Reserves minus gold (USD)
BGD,2007-01-01,5183432281.25889,Reserves minus gold (USD)
BGD,2008-01-01,5689282147.3445,Reserves minus gold (USD)
BGD,2009-01-01,10218896711.2537,Reserves minus gold (USD)
BGD,2010-01-01,10564279466.9521,Reserves minus gold (USD)
BGD,2011-01-01,8509530151.12681,Reserves minus gold (USD)
BGD,2012-01-01,12031218899.6072,Reserves minus gold (USD)
BGD,2013-01-01,17564379091.112,Reserves minus gold (USD)
BGD,2014-01-01,21785394951.0397,Reserves minus gold (USD)
BGD,2015-01-01,27023378997.5949,Reserves minus gold (USD)
BGD,2016-01-01,31776076223.0877,Reserves minus gold (USD)
BGD,2017-01-01,32849189167.2112,Reserves minus gold (USD)
BGD,2018-01-01,31452739129.2509,Reserves minus gold (USD)
BGD,2019-01-01,32012890650.7125,Reserves minus gold (USD)
BGD,2020-01-01,42322360138.5941,Reserves minus gold (USD)
BGD,2021-01-01,45348046445.6095,Reserves minus gold (USD)
BGR,2007-01-01,16477943644.9979,Reserves minus gold (USD)
BGR,2008-01-01,16815532884.4521,Reserves minus gold (USD)
BGR,2009-01-01,17127293529.1316,Reserves minus gold (USD)
BGR,2010-01-01,15420510258.801,Reserves minus gold (USD)
BGR,2011-01-01,15251917950.4487,Reserves minus gold (USD)
BGR,2012-01-01,18371022895.0265,Reserves minus gold (USD)
BGR,2013-01-01,18334727398.1463,Reserves minus gold (USD)
BGR,2014-01-01,18576128878.3467,Reserves minus gold (USD)
BGR,2015-01-01,20783318488.9051,Reserves minus gold (USD)
BGR,2016-01-01,23691208595.9197,Reserves minus gold (USD)
BGR,2017-01-01,26692714576.2926,Reserves minus gold (USD)
BGR,2018-01-01,27044894864.6649,Reserves minus gold (USD)
BGR,2019-01-01,25919566298.6159,Reserves minus gold (USD)
BGR,2020-01-01,35377554378.6185,Reserves minus gold (USD)
BGR,2021-01-01,36798315472.2235,Reserves minus gold (USD)
BHR,2007-01-01,4217125249.57618,Reserves minus gold (USD)
BHR,2008-01-01,3920456598.60005,Reserves minus gold (USD)
BHR,2009-01-01,3845174045.06264,Reserves minus gold (USD)
BHR,2010-01-01,5088638737.03106,Reserves minus gold (USD)
BHR,2011-01-01,4544544828.72022,Reserves minus gold (USD)
BHR,2012-01-01,5204661306.9061,Reserves minus gold (USD)
BHR,2013-01-01,5347043440.19013,Reserves minus gold (USD)
BHR,2014-01-01,6048506002.51976,Reserves minus gold (USD)
BHR,2015-01-01,3387207932.19981,Reserves minus gold (USD)
BHR,2016-01-01,2440104314.00794,Reserves minus gold (USD)
BHR,2017-01-01,2628648079.34137,Reserves minus gold (USD)
BHR,2018-01-01,2142030870.00967,Reserves minus gold (USD)
BHR,2019-01-01,3674200742.43906,Reserves minus gold (USD)
BHR,2020-01-01,2239408657.45375,Reserves minus gold (USD)
BHR,2021-01-01,4720180962.86458,Reserves minus gold (USD)
BHS,2006-01-01,461331327.062986,Reserves minus gold (USD)
BHS,2007-01-01,464482895.393893,Reserves minus gold (USD)
BHS,2008-01-01,567909087.744537,Reserves minus gold (USD)
BHS,2009-01-01,1009823819.80338,Reserves minus gold (USD)
BHS,2010-01-01,1044153800.49774,Reserves minus gold (USD)
BHS,2011-01-01,1070217424.65299,Reserves minus gold (USD)
BHS,2012-01-01,846941347.75579,Reserves minus gold (USD)
BHS,2013-01-01,807408405.007461,Reserves minus gold (USD)
BHS,2014-01-01,874337064.77897,Reserves minus gold (USD)
BHS,2015-01-01,895475136.251959,Reserves minus gold (USD)
BHS,2016-01-01,1001933945.18353,Reserves minus gold (USD)
BHS,2017-01-01,1413972940.85571,Reserves minus gold (USD)
BHS,2018-01-01,1345344674.14449,Reserves minus gold (USD)
BHS,2019-01-01,1757782753.50028,Reserves minus gold (USD)
BHS,2020-01-01,2382077961.01193,Reserves minus gold (USD)
BIH,2007-01-01,5041780928.68635,Reserves minus gold (USD)
BIH,2008-01-01,4479825860.3902,Reserves minus gold (USD)
BIH,2009-01-01,4529038497.8833,Reserves minus gold (USD)
BIH,2010-01-01,4366185779.56729,Reserves minus gold (USD)
BIH,2011-01-01,4149556639.15232,Reserves minus gold (USD)
BIH,2012-01-01,4283491070.5025,Reserves minus gold (USD)
BIH,2013-01-01,4868373030.66019,Reserves minus gold (USD)
BIH,2014-01-01,4744432933.35914,Reserves minus gold (USD)
BIH,2015-01-01,4689224890.64006,Reserves minus gold (USD)
BIH,2016-01-01,5026411768.10228,Reserves minus gold (USD)
BIH,2017-01-01,6349265518.60968,Reserves minus gold (USD)
BIH,2018-01-01,6685395101.27296,Reserves minus gold (USD)
BIH,2019-01-01,7061491940.37337,Reserves minus gold (USD)
BIH,2020-01-01,8525572339.31002,Reserves minus gold (USD)
BIH,2021-01-01,9300314426.14548,Reserves minus gold (USD)
BLR,2007-01-01,3952129362.32941,Reserves minus gold (USD)
BLR,2008-01-01,2686986489.72563,Reserves minus gold (USD)
BLR,2009-01-01,4831383077.41711,Reserves minus gold (USD)
BLR,2010-01-01,3431041411.53055,Reserves minus gold (USD)
BLR,2011-01-01,6011235197.42622,Reserves minus gold (USD)
BLR,2012-01-01,5808989576.16545,Reserves minus gold (USD)
BLR,2013-01-01,4936961289.69032,Reserves minus gold (USD)
BLR,2014-01-01,3422007764.28753,Reserves minus gold (USD)
BLR,2015-01-01,2743599260.41231,Reserves minus gold (USD)
BLR,2016-01-01,3206863223.26984,Reserves minus gold (USD)
BLR,2017-01-01,5375413408.5196,Reserves minus gold (USD)
BLR,2018-01-01,5222909015.48716,Reserves minus gold (USD)
BLR,2019-01-01,7006667168.90426,Reserves minus gold (USD)
BLR,2020-01-01,4426887098.01747,Reserves minus gold (USD)
BLR,2021-01-01,5301812826.10705,Reserves minus gold (USD)
BLZ,2007-01-01,108512535.020953,Reserves minus gold (USD)
BLZ,2008-01-01,166162897.20763,Reserves minus gold (USD)
BLZ,2009-01-01,213683331.633225,Reserves minus gold (USD)
BLZ,2010-01-01,217999757.441087,Reserves minus gold (USD)
BLZ,2011-01-01,237114250.351976,Reserves minus gold (USD)
BLZ,2012-01-01,288924768.784865,Reserves minus gold (USD)
BLZ,2013-01-01,402752296.213006,Reserves minus gold (USD)
BLZ,2014-01-01,486876774.541703,Reserves minus gold (USD)
BLZ,2015-01-01,437151657.938585,Reserves minus gold (USD)
BLZ,2016-01-01,376735092.705476,Reserves minus gold (USD)
BLZ,2017-01-01,312140148.194318,Reserves minus gold (USD)
BLZ,2018-01-01,294468435.057294,Reserves minus gold (USD)
BLZ,2019-01-01,277578761.136722,Reserves minus gold (USD)
BLZ,2020-01-01,348090076.01987,Reserves minus gold (USD)
BLZ,2021-01-01,420102782.499484,Reserves minus gold (USD)
BOL,2007-01-01,4554023296.60844,Reserves minus gold (USD)
BOL,2008-01-01,6927359027.5215,Reserves minus gold (USD)
BOL,2009-01-01,7583785263.62136,Reserves minus gold (USD)
BOL,2010-01-01,8133860291.42495,Reserves minus gold (USD)
BOL,2011-01-01,9910714358.23311,Reserves minus gold (USD)
BOL,2012-01-01,11659294426.12,Reserves minus gold (USD)
BOL,2013-01-01,12782730516.2821,Reserves minus gold (USD)
BOL,2014-01-01,13480889094.5477,Reserves minus gold (USD)
BOL,2015-01-01,11600788401.4687,Reserves minus gold (USD)
BOL,2016-01-01,8487385112.51074,Reserves minus gold (USD)
BOL,2017-01-01,8473883546.85806,Reserves minus gold (USD)
BOL,2018-01-01,7177825599.93464,Reserves minus gold (USD)
BOL,2019-01-01,4373778649.7488,Reserves minus gold (USD)
BOL,2020-01-01,2662435863.69535,Reserves minus gold (USD)
BOL,2021-01-01,2242414461.36919,Reserves minus gold (USD)
BRA,2007-01-01,179432865855.624,Reserves minus gold (USD)
BRA,2008-01-01,192843633608.446,Reserves minus gold (USD)
BRA,2009-01-01,237364464789.493,Reserves minus gold (USD)
BRA,2010-01-01,287056037253.54,Reserves minus gold (USD)
BRA,2011-01-01,350356038764.795,Reserves minus gold (USD)
BRA,2012-01-01,369565972392.636,Reserves minus gold (USD)
BRA,2013-01-01,356214148612.928,Reserves minus gold (USD)
BRA,2014-01-01,360964711541.741,Reserves minus gold (USD)
BRA,2015-01-01,354174892918.288,Reserves minus gold (USD)
BRA,2016-01-01,362504953620.439,Reserves minus gold (USD)
BRA,2017-01-01,371150619206.193,Reserves minus gold (USD)
BRA,2018-01-01,371933901818.424,Reserves minus gold (USD)
BRA,2019-01-01,353587904337.499,Reserves minus gold (USD)
BRA,2020-01-01,351518545352.004,Reserves minus gold (USD)
BRA,2021-01-01,354623061924.661,Reserves minus gold (USD)
BRB,2007-01-01,839429792.734651,Reserves minus gold (USD)
BRB,2008-01-01,738527014.772726,Reserves minus gold (USD)
BRB,2009-01-01,871145394.006876,Reserves minus gold (USD)
BRB,2010-01-01,833540950.447842,Reserves minus gold (USD)
BRB,2011-01-01,812596875.611228,Reserves minus gold (USD)
BRB,2012-01-01,839722748.012763,Reserves minus gold (USD)
BRB,2013-01-01,680957827.153573,Reserves minus gold (USD)
BRB,2014-01-01,632258680.138622,Reserves minus gold (USD)
BRB,2015-01-01,553604323.881265,Reserves minus gold (USD)
BRB,2016-01-01,431758241.990471,Reserves minus gold (USD)
BRB,2017-01-01,265841633.120924,Reserves minus gold (USD)
BRB,2018-01-01,533906813.039013,Reserves minus gold (USD)
BRB,2019-01-01,772118649.502051,Reserves minus gold (USD)
BRB,2020-01-01,1358013876.08841,Reserves minus gold (USD)
BRB,2021-01-01,1672884485.22112,Reserves minus gold (USD)
BRN,2006-01-01,513570258.749097,Reserves minus gold (USD)
BRN,2007-01-01,667491396.601975,Reserves minus gold (USD)
BRN,2008-01-01,751159763.901468,Reserves minus gold (USD)
BRN,2009-01-01,1357268956.60248,Reserves minus gold (USD)
BRN,2010-01-01,1563162507.49248,Reserves minus gold (USD)
BRN,2011-01-01,2486782108.4328,Reserves minus gold (USD)
BRN,2012-01-01,3285313962.10124,Reserves minus gold (USD)
BRN,2013-01-01,3398517135.50423,Reserves minus gold (USD)
BRN,2014-01-01,3471224496.94199,Reserves minus gold (USD)
BRN,2015-01-01,3211355887.90277,Reserves minus gold (USD)
BRN,2016-01-01,3321823469.34923,Reserves minus gold (USD)
BRN,2017-01-01,3299647425.31004,Reserves minus gold (USD)
BRN,2018-01-01,3220619854.72166,Reserves minus gold (USD)
BRN,2019-01-01,4051939714.90976,Reserves minus gold (USD)
BRN,2020-01-01,3721321940.02367,Reserves minus gold (USD)
BTN,2006-01-01,545324764.562267,Reserves minus gold (USD)
BTN,2007-01-01,699049465.438374,Reserves minus gold (USD)
BTN,2008-01-01,764803120.519601,Reserves minus gold (USD)
BTN,2009-01-01,890893416.551035,Reserves minus gold (USD)
BTN,2010-01-01,1002139101.89679,Reserves minus gold (USD)
BTN,2011-01-01,789643751.580542,Reserves minus gold (USD)
BTN,2012-01-01,954678385.085582,Reserves minus gold (USD)
BTN,2013-01-01,991306676.488434,Reserves minus gold (USD)
BTN,2014-01-01,1245086666.63096,Reserves minus gold (USD)
BTN,2015-01-01,1103179128.57934,Reserves minus gold (USD)
BTN,2016-01-01,1127277331.66278,Reserves minus gold (USD)
BTN,2017-01-01,1206238190.85106,Reserves minus gold (USD)
BTN,2018-01-01,987247035.583982,Reserves minus gold (USD)
BTN,2019-01-01,1228298799.37252,Reserves minus gold (USD)
BTN,2020-01-01,1506531410.30097,Reserves minus gold (USD)
BWA,2006-01-01,7992391904.99401,Reserves minus gold (USD)
BWA,2007-01-01,9789741087.58999,Reserves minus gold (USD)
BWA,2008-01-01,9118637749.14695,Reserves minus gold (USD)
BWA,2009-01-01,8703960321.12573,Reserves minus gold (USD)
BWA,2010-01-01,7885211136.02874,Reserves minus gold (USD)
BWA,2011-01-01,8081886824.17054,Reserves minus gold (USD)
BWA,2012-01-01,7627970305.74516,Reserves minus gold (USD)
BWA,2013-01-01,7726052443.97927,Reserves minus gold (USD)
BWA,2014-01-01,8322771529.48769,Reserves minus gold (USD)
BWA,2015-01-01,7546144960.24368,Reserves minus gold (USD)
BWA,2016-01-01,7188821774.82296,Reserves minus gold (USD)
BWA,2017-01-01,7490512373.36878,Reserves minus gold (USD)
BWA,2018-01-01,6656913637.84624,Reserves minus gold (USD)
BWA,2019-01-01,6170221067.31238,Reserves minus gold (USD)
BWA,2020-01-01,4940893802.78156,Reserves minus gold (USD)
CAF,2005-01-01,139216011.427183,Reserves minus gold (USD)
CAF,2006-01-01,125347018.91154,Reserves minus gold (USD)
CAF,2007-01-01,82591571.620971,Reserves minus gold (USD)
CAF,2008-01-01,121789662.48142,Reserves minus gold (USD)
CAF,2009-01-01,210590013.326623,Reserves minus gold (USD)
CAF,2010-01-01,181175454.945794,Reserves minus gold (USD)
CAF,2011-01-01,154510967.212474,Reserves minus gold (USD)
CAF,2012-01-01,157902473.531176,Reserves minus gold (USD)
CAF,2013-01-01,193663724.475369,Reserves minus gold (USD)
CAF,2014-01-01,259571697.529109,Reserves minus gold (USD)
CAF,2015-01-01,213800567.288047,Reserves minus gold (USD)
CAF,2016-01-01,239797985.500412,Reserves minus gold (USD)
CAF,2017-01-01,362717270.49893,Reserves minus gold (USD)
CAF,2018-01-01,361797180.317651,Reserves minus gold (USD)
CAF,2019-01-01,350305401.8215,Reserves minus gold (USD)
CAN,2007-01-01,40991230028.8237,Reserves minus gold (USD)
CAN,2008-01-01,43777513813.9077,Reserves minus gold (USD)
CAN,2009-01-01,54237792266.8962,Reserves minus gold (USD)
CAN,2010-01-01,56997958271.2186,Reserves minus gold (USD)
CAN,2011-01-01,65652106667.1989,Reserves minus gold (USD)
CAN,2012-01-01,68364967361.9693,Reserves minus gold (USD)
CAN,2013-01-01,71821453415.7952,Reserves minus gold (USD)
CAN,2014-01-01,74584186252.5789,Reserves minus gold (USD)
CAN,2015-01-01,79695445869.8993,Reserves minus gold (USD)
CAN,2016-01-01,82718110857.6299,Reserves minus gold (USD)
CAN,2017-01-01,86677706696.7064,Reserves minus gold (USD)
CAN,2018-01-01,83925602808.0082,Reserves minus gold (USD)
CAN,2019-01-01,85297110783.6887,Reserves minus gold (USD)
CAN,2020-01-01,90428136419.3486,Reserves minus gold (USD)
CAN,2021-01-01,106615119570.101,Reserves minus gold (USD)
CHE,2007-01-01,44474205416.4586,Reserves minus gold (USD)
CHE,2008-01-01,45060945491.3999,Reserves minus gold (USD)
CHE,2009-01-01,98199375892.9957,Reserves minus gold (USD)
CHE,2010-01-01,223480624387.066,Reserves minus gold (USD)
CHE,2011-01-01,279390274873.993,Reserves minus gold (USD)
CHE,2012-01-01,475659218442.027,Reserves minus gold (USD)
CHE,2013-01-01,495957971555.583,Reserves minus gold (USD)
CHE,2014-01-01,505462638049.809,Reserves minus gold (USD)
CHE,2015-01-01,566959697217.434,Reserves minus gold (USD)
CHE,2016-01-01,640594222569.541,Reserves minus gold (USD)
CHE,2017-01-01,767679605225.884,Reserves minus gold (USD)
CHE,2018-01-01,744166803993.725,Reserves minus gold (USD)
CHE,2019-01-01,804004448231.114,Reserves minus gold (USD)
CHE,2020-01-01,1020171631299.89,Reserves minus gold (USD)
CHE,2021-01-01,1048962978184.41,Reserves minus gold (USD)
CHL,2007-01-01,16836810886.3296,Reserves minus gold (USD)
CHL,2008-01-01,23072358488.8107,Reserves minus gold (USD)
CHL,2009-01-01,25283487780.7077,Reserves minus gold (USD)
CHL,2010-01-01,27816347186.1978,Reserves minus gold (USD)
CHL,2011-01-01,41931795084.8962,Reserves minus gold (USD)
CHL,2012-01-01,41636110637.5881,Reserves minus gold (USD)
