indicator,date,value,iso_code,country_name
Food Inflation,2016-11-30,3.853,MMR,Myanmar
Food Inflation,2016-12-31,7.9922,MMR,Myanmar
Food Inflation,2017-01-31,9.7278,MMR,Myanmar
Food Inflation,2017-02-28,10.0772,MMR,Myanmar
Food Inflation,2017-03-31,7.9786,MMR,Myanmar
Food Inflation,2017-04-30,4.3942,MMR,Myanmar
Food Inflation,2017-05-31,3.5219,MMR,Myanmar
Food Inflation,2017-06-30,2.2921,MMR,Myanmar
Food Inflation,2017-07-31,0.9708,MMR,Myanmar
Food Inflation,2017-08-31,1.0757,MMR,Myanmar
Food Inflation,2017-09-30,2.5247,MMR,Myanmar
Food Inflation,2017-10-31,3.4504,MMR,Myanmar
Food Inflation,2017-11-30,3.793,MMR,Myanmar
Food Inflation,2017-12-31,3.9903,MMR,Myanmar
Food Inflation,2018-01-31,4.6,MMR,Myanmar
Food Inflation,2018-02-28,4.1,MMR,Myanmar
Food Inflation,2018-03-31,4.8,MMR,Myanmar
Food Inflation,2018-04-30,5.5,MMR,Myanmar
Food Inflation,2018-05-31,5.2,MMR,Myanmar
Food Inflation,2018-06-30,5.8,MMR,Myanmar
Food Inflation,2018-07-31,7.6,MMR,Myanmar
Food Inflation,2018-08-31,8.4,MMR,Myanmar
Food Inflation,2018-09-30,8.6,MMR,Myanmar
Food Inflation,2018-10-31,8.4,MMR,Myanmar
Food Inflation,2018-11-30,8.56,MMR,Myanmar
Food Inflation,2018-12-31,7.22,MMR,Myanmar
Food Inflation,2019-01-31,6.79,MMR,Myanmar
Food Inflation,2019-02-28,7.78,MMR,Myanmar
Food Inflation,2019-03-31,9.25,MMR,Myanmar
Food Inflation,2019-04-30,10.15,MMR,Myanmar
Food Inflation,2019-05-31,11.16,MMR,Myanmar
Food Inflation,2019-06-30,11.57,MMR,Myanmar
Food Inflation,2019-07-31,10.41,MMR,Myanmar
Food Inflation,2019-08-31,9.98,MMR,Myanmar
Food Inflation,2019-09-30,8.77,MMR,Myanmar
Food Inflation,2019-10-31,7.96,MMR,Myanmar
Food Inflation,2019-11-30,6.65,MMR,Myanmar
Food Inflation,2019-12-31,7.82,MMR,Myanmar
Food Inflation,2020-01-31,6.96,MMR,Myanmar
Food Inflation,2020-02-29,6.01,MMR,Myanmar
Food Inflation,2020-03-31,4.83,MMR,Myanmar
Food Inflation,2020-04-30,3.98,MMR,Myanmar
Food Inflation,2020-05-31,2.57,MMR,Myanmar
Food Inflation,2020-06-30,1.68,MMR,Myanmar
Food Inflation,2020-07-31,1.07,MMR,Myanmar
Food Inflation,2020-08-31,0.0,MMR,Myanmar
Food Inflation,2020-09-30,2.26,MMR,Myanmar
Food Inflation,2020-10-31,1.69,MMR,Myanmar
Food Inflation,2020-11-30,1.2,MMR,Myanmar
Food Inflation,2020-12-31,0.8,MMR,Myanmar
Food Inflation,2021-01-31,0.8,MMR,Myanmar
Food Inflation,2021-02-28,1.5,MMR,Myanmar
Food Inflation,2021-03-31,2.1,MMR,Myanmar
Food Inflation,2021-04-30,2.93,MMR,Myanmar
Food Inflation,2021-05-31,4.5,MMR,Myanmar
Food Inflation,2021-06-30,5.1,MMR,Myanmar
Food Inflation,2021-07-31,6.1,MMR,Myanmar
Food Inflation,2021-08-31,6.15,MMR,Myanmar
Food Inflation,2021-09-30,5.8,MMR,Myanmar
Food Inflation,2021-10-31,8.8,MMR,Myanmar
Food Inflation,2021-11-30,10.8,MMR,Myanmar
Food Inflation,2021-12-31,12.4,MMR,Myanmar
Inflation Rate,1998-12-31,33.722,MMR,Myanmar
Inflation Rate,1999-01-31,30.598,MMR,Myanmar
Inflation Rate,1999-02-28,27.641,MMR,Myanmar
Inflation Rate,1999-03-31,24.837,MMR,Myanmar
Inflation Rate,1999-04-30,22.174,MMR,Myanmar
Inflation Rate,1999-05-31,19.643,MMR,Myanmar
Inflation Rate,1999-06-30,17.233,MMR,Myanmar
Inflation Rate,1999-07-31,14.937,MMR,Myanmar
Inflation Rate,1999-08-31,12.746,MMR,Myanmar
Inflation Rate,1999-09-30,10.653,MMR,Myanmar
Inflation Rate,1999-10-31,8.652,MMR,Myanmar
Inflation Rate,1999-11-30,6.737,MMR,Myanmar
Inflation Rate,1999-12-31,4.903,MMR,Myanmar
Inflation Rate,2000-01-31,4.809,MMR,Myanmar
Inflation Rate,2000-02-29,4.717,MMR,Myanmar
Inflation Rate,2000-03-31,4.625,MMR,Myanmar
Inflation Rate,2000-04-30,4.533,MMR,Myanmar
Inflation Rate,2000-05-31,4.443,MMR,Myanmar
Inflation Rate,2000-06-30,4.353,MMR,Myanmar
Inflation Rate,2000-07-31,4.264,MMR,Myanmar
Inflation Rate,2000-08-31,4.176,MMR,Myanmar
Inflation Rate,2000-09-30,4.088,MMR,Myanmar
Inflation Rate,2000-10-31,4.001,MMR,Myanmar
Inflation Rate,2000-11-30,3.915,MMR,Myanmar
Inflation Rate,2000-12-31,3.829,MMR,Myanmar
Inflation Rate,2001-01-31,8.14,MMR,Myanmar
Inflation Rate,2001-02-28,12.423,MMR,Myanmar
Inflation Rate,2001-03-31,16.68,MMR,Myanmar
Inflation Rate,2001-04-30,20.909,MMR,Myanmar
Inflation Rate,2001-05-31,25.112,MMR,Myanmar
Inflation Rate,2001-06-30,29.289,MMR,Myanmar
Inflation Rate,2001-07-31,33.44,MMR,Myanmar
Inflation Rate,2001-08-31,37.564,MMR,Myanmar
Inflation Rate,2001-09-30,41.663,MMR,Myanmar
Inflation Rate,2001-10-31,45.737,MMR,Myanmar
Inflation Rate,2001-11-30,49.786,MMR,Myanmar
Inflation Rate,2001-12-31,53.81,MMR,Myanmar
Inflation Rate,2002-01-31,53.836,MMR,Myanmar
Inflation Rate,2002-02-28,53.859,MMR,Myanmar
Inflation Rate,2002-03-31,53.881,MMR,Myanmar
Inflation Rate,2002-04-30,53.902,MMR,Myanmar
Inflation Rate,2002-05-31,53.92,MMR,Myanmar
Inflation Rate,2002-06-30,53.938,MMR,Myanmar
Inflation Rate,2002-07-31,53.954,MMR,Myanmar
Inflation Rate,2002-08-31,53.969,MMR,Myanmar
Inflation Rate,2002-09-30,53.984,MMR,Myanmar
Inflation Rate,2002-10-31,53.997,MMR,Myanmar
Inflation Rate,2002-11-30,54.01,MMR,Myanmar
Inflation Rate,2002-12-31,54.021,MMR,Myanmar
Inflation Rate,2003-01-31,48.364,MMR,Myanmar
Inflation Rate,2003-02-28,43.173,MMR,Myanmar
Inflation Rate,2003-03-31,38.395,MMR,Myanmar
Inflation Rate,2003-04-30,33.98,MMR,Myanmar
Inflation Rate,2003-05-31,29.891,MMR,Myanmar
Inflation Rate,2003-06-30,26.091,MMR,Myanmar
Inflation Rate,2003-07-31,22.551,MMR,Myanmar
Inflation Rate,2003-08-31,19.246,MMR,Myanmar
Inflation Rate,2003-09-30,16.153,MMR,Myanmar
Inflation Rate,2003-10-31,13.251,MMR,Myanmar
Inflation Rate,2003-11-30,10.524,MMR,Myanmar
Inflation Rate,2003-12-31,7.957,MMR,Myanmar
Inflation Rate,2004-01-31,7.932,MMR,Myanmar
Inflation Rate,2004-02-29,7.907,MMR,Myanmar
Inflation Rate,2004-03-31,7.882,MMR,Myanmar
Inflation Rate,2004-04-30,7.858,MMR,Myanmar
Inflation Rate,2004-05-31,7.834,MMR,Myanmar
Inflation Rate,2004-06-30,7.81,MMR,Myanmar
Inflation Rate,2004-07-31,7.786,MMR,Myanmar
Inflation Rate,2004-08-31,7.763,MMR,Myanmar
Inflation Rate,2004-09-30,7.74,MMR,Myanmar
Inflation Rate,2004-10-31,7.718,MMR,Myanmar
Inflation Rate,2004-11-30,7.695,MMR,Myanmar
Inflation Rate,2004-12-31,7.673,MMR,Myanmar
Inflation Rate,2005-01-31,8.114,MMR,Myanmar
Inflation Rate,2005-02-28,8.549,MMR,Myanmar
Inflation Rate,2005-03-31,8.979,MMR,Myanmar
Inflation Rate,2005-04-30,9.403,MMR,Myanmar
Inflation Rate,2005-05-31,9.822,MMR,Myanmar
Inflation Rate,2005-06-30,10.236,MMR,Myanmar
Inflation Rate,2005-07-31,10.645,MMR,Myanmar
Inflation Rate,2005-08-31,11.049,MMR,Myanmar
Inflation Rate,2005-09-30,11.448,MMR,Myanmar
Inflation Rate,2005-10-31,11.842,MMR,Myanmar
Inflation Rate,2005-11-30,12.231,MMR,Myanmar
Inflation Rate,2005-12-31,12.616,MMR,Myanmar
Inflation Rate,2006-01-31,15.041,MMR,Myanmar
Inflation Rate,2006-02-28,17.416,MMR,Myanmar
Inflation Rate,2006-03-31,19.742,MMR,Myanmar
Inflation Rate,2006-04-30,22.022,MMR,Myanmar
Inflation Rate,2006-05-31,24.255,MMR,Myanmar
Inflation Rate,2006-06-30,26.445,MMR,Myanmar
Inflation Rate,2006-07-31,28.592,MMR,Myanmar
Inflation Rate,2006-08-31,30.697,MMR,Myanmar
Inflation Rate,2006-09-30,32.762,MMR,Myanmar
Inflation Rate,2006-10-31,34.787,MMR,Myanmar
Inflation Rate,2006-11-30,36.775,MMR,Myanmar
Inflation Rate,2006-12-31,38.725,MMR,Myanmar
Inflation Rate,2007-01-31,36.757,MMR,Myanmar
Inflation Rate,2007-02-28,34.909,MMR,Myanmar
Inflation Rate,2007-03-31,33.17,MMR,Myanmar
Inflation Rate,2007-04-30,31.53,MMR,Myanmar
Inflation Rate,2007-05-31,29.981,MMR,Myanmar
Inflation Rate,2007-06-30,28.516,MMR,Myanmar
Inflation Rate,2007-07-31,27.128,MMR,Myanmar
Inflation Rate,2007-08-31,25.811,MMR,Myanmar
Inflation Rate,2007-09-30,24.56,MMR,Myanmar
Inflation Rate,2007-10-31,23.37,MMR,Myanmar
Inflation Rate,2007-11-30,22.237,MMR,Myanmar
Inflation Rate,2007-12-31,21.156,MMR,Myanmar
Inflation Rate,2008-01-31,19.248,MMR,Myanmar
Inflation Rate,2008-02-29,17.405,MMR,Myanmar
Inflation Rate,2008-03-31,15.623,MMR,Myanmar
Inflation Rate,2008-04-30,13.9,MMR,Myanmar
Inflation Rate,2008-05-31,12.233,MMR,Myanmar
Inflation Rate,2008-06-30,10.619,MMR,Myanmar
Inflation Rate,2008-07-31,9.056,MMR,Myanmar
Inflation Rate,2008-08-31,7.541,MMR,Myanmar
Inflation Rate,2008-09-30,6.072,MMR,Myanmar
Inflation Rate,2008-10-31,4.648,MMR,Myanmar
Inflation Rate,2008-11-30,3.265,MMR,Myanmar
Inflation Rate,2008-12-31,1.922,MMR,Myanmar
Inflation Rate,2009-01-31,2.408,MMR,Myanmar
Inflation Rate,2009-02-28,2.893,MMR,Myanmar
Inflation Rate,2009-03-31,3.376,MMR,Myanmar
Inflation Rate,2009-04-30,3.857,MMR,Myanmar
Inflation Rate,2009-05-31,4.337,MMR,Myanmar
Inflation Rate,2009-06-30,4.815,MMR,Myanmar
Inflation Rate,2009-07-31,5.292,MMR,Myanmar
Inflation Rate,2009-08-31,5.767,MMR,Myanmar
Inflation Rate,2009-09-30,6.241,MMR,Myanmar
Inflation Rate,2009-10-31,6.713,MMR,Myanmar
Inflation Rate,2009-11-30,7.184,MMR,Myanmar
Inflation Rate,2009-12-31,7.653,MMR,Myanmar
Inflation Rate,2010-01-31,7.763,MMR,Myanmar
Inflation Rate,2010-02-28,7.87,MMR,Myanmar
Inflation Rate,2010-03-31,7.977,MMR,Myanmar
Inflation Rate,2010-04-30,8.082,MMR,Myanmar
Inflation Rate,2010-05-31,8.186,MMR,Myanmar
Inflation Rate,2010-06-30,8.288,MMR,Myanmar
Inflation Rate,2010-07-31,8.39,MMR,Myanmar
Inflation Rate,2010-08-31,8.49,MMR,Myanmar
Inflation Rate,2010-09-30,8.589,MMR,Myanmar
Inflation Rate,2010-10-31,8.686,MMR,Myanmar
Inflation Rate,2010-11-30,8.783,MMR,Myanmar
Inflation Rate,2010-12-31,8.878,MMR,Myanmar
Inflation Rate,2011-01-31,7.98,MMR,Myanmar
Inflation Rate,2011-02-28,7.095,MMR,Myanmar
Inflation Rate,2011-03-31,6.223,MMR,Myanmar
Inflation Rate,2011-04-30,5.363,MMR,Myanmar
Inflation Rate,2011-05-31,4.516,MMR,Myanmar
Inflation Rate,2011-06-30,3.68,MMR,Myanmar
Inflation Rate,2011-07-31,2.856,MMR,Myanmar
Inflation Rate,2011-08-31,2.044,MMR,Myanmar
Inflation Rate,2011-09-30,1.243,MMR,Myanmar
Inflation Rate,2011-10-31,0.453,MMR,Myanmar
Inflation Rate,2011-11-30,-0.326,MMR,Myanmar
Inflation Rate,2011-12-31,-1.094,MMR,Myanmar
Inflation Rate,2012-01-31,-0.615,MMR,Myanmar
Inflation Rate,2012-02-29,-0.135,MMR,Myanmar
Inflation Rate,2012-03-31,0.346,MMR,Myanmar
Inflation Rate,2012-04-30,0.828,MMR,Myanmar
Inflation Rate,2012-05-31,1.311,MMR,Myanmar
Inflation Rate,2012-06-30,1.794,MMR,Myanmar
Inflation Rate,2012-07-31,2.279,MMR,Myanmar
Inflation Rate,2012-08-31,2.764,MMR,Myanmar
Inflation Rate,2012-09-30,3.251,MMR,Myanmar
Inflation Rate,2012-10-31,3.738,MMR,Myanmar
Inflation Rate,2012-11-30,4.226,MMR,Myanmar
Inflation Rate,2012-12-31,4.715,MMR,Myanmar
Inflation Rate,2013-01-31,4.861,MMR,Myanmar
Inflation Rate,2013-02-28,5.006,MMR,Myanmar
Inflation Rate,2013-03-31,5.15,MMR,Myanmar
Inflation Rate,2013-04-30,5.293,MMR,Myanmar
Inflation Rate,2013-05-31,5.435,MMR,Myanmar
Inflation Rate,2013-06-30,5.575,MMR,Myanmar
Inflation Rate,2013-07-31,5.715,MMR,Myanmar
Inflation Rate,2013-08-31,5.853,MMR,Myanmar
Inflation Rate,2013-09-30,5.991,MMR,Myanmar
Inflation Rate,2013-10-31,6.127,MMR,Myanmar
Inflation Rate,2013-11-30,6.263,MMR,Myanmar
Inflation Rate,2013-12-31,6.397,MMR,Myanmar
Inflation Rate,2014-01-31,6.373,MMR,Myanmar
Inflation Rate,2014-02-28,6.349,MMR,Myanmar
Inflation Rate,2014-03-31,6.325,MMR,Myanmar
Inflation Rate,2014-04-30,6.301,MMR,Myanmar
Inflation Rate,2014-05-31,6.278,MMR,Myanmar
Inflation Rate,2014-06-30,6.255,MMR,Myanmar
Inflation Rate,2014-07-31,6.232,MMR,Myanmar
Inflation Rate,2014-08-31,6.21,MMR,Myanmar
Inflation Rate,2014-09-30,6.187,MMR,Myanmar
Inflation Rate,2014-10-31,6.165,MMR,Myanmar
Inflation Rate,2014-11-30,6.143,MMR,Myanmar
Inflation Rate,2014-12-31,6.121,MMR,Myanmar
Inflation Rate,2015-01-31,6.326,MMR,Myanmar
Inflation Rate,2015-02-28,6.529,MMR,Myanmar
Inflation Rate,2015-03-31,6.729,MMR,Myanmar
Inflation Rate,2015-04-30,6.928,MMR,Myanmar
Inflation Rate,2015-05-31,7.894,MMR,Myanmar
Inflation Rate,2015-06-30,8.566,MMR,Myanmar
Inflation Rate,2015-07-31,9.561,MMR,Myanmar
Inflation Rate,2015-08-31,13.08,MMR,Myanmar
Inflation Rate,2015-09-30,13.517,MMR,Myanmar
Inflation Rate,2015-10-31,13.788,MMR,Myanmar
Inflation Rate,2015-11-30,14.26,MMR,Myanmar
Inflation Rate,2015-12-31,11.074,MMR,Myanmar
Inflation Rate,2016-01-31,9.081,MMR,Myanmar
Inflation Rate,2016-02-29,8.352,MMR,Myanmar
Inflation Rate,2016-03-31,7.974,MMR,Myanmar
Inflation Rate,2016-04-30,9.638,MMR,Myanmar
Inflation Rate,2016-05-31,9.275,MMR,Myanmar
Inflation Rate,2016-06-30,9.222,MMR,Myanmar
Inflation Rate,2016-07-31,8.58,MMR,Myanmar
Inflation Rate,2016-08-31,4.903,MMR,Myanmar
Inflation Rate,2016-09-30,3.877,MMR,Myanmar
Inflation Rate,2016-10-31,3.507,MMR,Myanmar
Inflation Rate,2016-11-30,3.473,MMR,Myanmar
Inflation Rate,2016-12-31,6.554,MMR,Myanmar
Inflation Rate,2017-01-31,7.76,MMR,Myanmar
Inflation Rate,2017-02-28,7.99,MMR,Myanmar
Inflation Rate,2017-03-31,6.997,MMR,Myanmar
Inflation Rate,2017-04-30,4.736,MMR,Myanmar
Inflation Rate,2017-05-31,3.902,MMR,Myanmar
Inflation Rate,2017-06-30,2.922,MMR,Myanmar
Inflation Rate,2017-07-31,2.3,MMR,Myanmar
Inflation Rate,2017-08-31,2.403,MMR,Myanmar
Inflation Rate,2017-09-30,3.406,MMR,Myanmar
Inflation Rate,2017-10-31,4.0,MMR,Myanmar
Inflation Rate,2017-11-30,4.472,MMR,Myanmar
Inflation Rate,2017-12-31,4.456,MMR,Myanmar
Inflation Rate,2018-01-31,5.232,MMR,Myanmar
Inflation Rate,2018-02-28,5.108,MMR,Myanmar
Inflation Rate,2018-03-31,5.418,MMR,Myanmar
Inflation Rate,2018-04-30,5.871,MMR,Myanmar
Inflation Rate,2018-05-31,5.904,MMR,Myanmar
Inflation Rate,2018-06-30,6.445,MMR,Myanmar
Inflation Rate,2018-07-31,7.566,MMR,Myanmar
Inflation Rate,2018-08-31,8.179,MMR,Myanmar
Inflation Rate,2018-09-30,8.6,MMR,Myanmar
Inflation Rate,2018-10-31,8.846,MMR,Myanmar
Inflation Rate,2018-11-30,8.324,MMR,Myanmar
Inflation Rate,2018-12-31,6.844,MMR,Myanmar
Inflation Rate,2019-01-31,6.14,MMR,Myanmar
Inflation Rate,2019-02-28,6.696,MMR,Myanmar
Inflation Rate,2019-03-31,7.921,MMR,Myanmar
Inflation Rate,2019-04-30,8.73,MMR,Myanmar
Inflation Rate,2019-05-31,9.57,MMR,Myanmar
Inflation Rate,2019-06-30,9.513,MMR,Myanmar
Inflation Rate,2019-07-31,10.87,MMR,Myanmar
Inflation Rate,2019-08-31,10.373,MMR,Myanmar
Inflation Rate,2019-09-30,9.509,MMR,Myanmar
Inflation Rate,2019-10-31,8.721,MMR,Myanmar
Inflation Rate,2019-11-30,8.263,MMR,Myanmar
Inflation Rate,2019-12-31,9.453,MMR,Myanmar
Inflation Rate,2020-01-31,9.086,MMR,Myanmar
Inflation Rate,2020-02-29,8.361,MMR,Myanmar
Inflation Rate,2020-03-31,6.614,MMR,Myanmar
Inflation Rate,2020-04-30,5.242,MMR,Myanmar
Inflation Rate,2020-05-31,4.206,MMR,Myanmar
Inflation Rate,2020-06-30,4.156,MMR,Myanmar
Inflation Rate,2020-07-31,1.701,MMR,Myanmar
Inflation Rate,2020-08-31,0.0,MMR,Myanmar
Inflation Rate,2020-09-30,2.031,MMR,Myanmar
Inflation Rate,2020-10-31,1.504,MMR,Myanmar
Inflation Rate,2020-11-30,0.97,MMR,Myanmar
Inflation Rate,2020-12-31,0.75,MMR,Myanmar
Inflation Rate,2021-01-31,0.74,MMR,Myanmar
Inflation Rate,2021-02-28,1.51,MMR,Myanmar
Inflation Rate,2021-03-31,2.64,MMR,Myanmar
Inflation Rate,2021-04-30,4.01,MMR,Myanmar
Inflation Rate,2021-05-31,5.35,MMR,Myanmar
Inflation Rate,2021-06-30,5.68,MMR,Myanmar
Inflation Rate,2021-07-31,6.51,MMR,Myanmar
Inflation Rate,2021-08-31,6.71,MMR,Myanmar
Inflation Rate,2021-09-30,7.28,MMR,Myanmar
Inflation Rate,2021-10-31,9.94,MMR,Myanmar
Inflation Rate,2021-11-30,11.61,MMR,Myanmar
