indicator,date,value,iso_code,country_name
Inflation Rate,2003-12-31,5.93,LSO,Lesotho
Inflation Rate,2004-01-31,5.87,LSO,Lesotho
Inflation Rate,2004-02-29,5.46,LSO,Lesotho
Inflation Rate,2004-03-31,5.16,LSO,Lesotho
Inflation Rate,2004-04-30,5.08,LSO,Lesotho
Inflation Rate,2004-05-31,5.33,LSO,Lesotho
Inflation Rate,2004-06-30,5.37,LSO,Lesotho
Inflation Rate,2004-07-31,4.56,LSO,Lesotho
Inflation Rate,2004-08-31,4.69,LSO,Lesotho
Inflation Rate,2004-09-30,4.72,LSO,Lesotho
Inflation Rate,2004-10-31,4.6,LSO,Lesotho
Inflation Rate,2004-11-30,4.67,LSO,Lesotho
Inflation Rate,2004-12-31,4.84,LSO,Lesotho
Inflation Rate,2005-01-31,4.27,LSO,Lesotho
Inflation Rate,2005-02-28,3.94,LSO,Lesotho
Inflation Rate,2005-03-31,3.69,LSO,Lesotho
Inflation Rate,2005-04-30,3.44,LSO,Lesotho
Inflation Rate,2005-05-31,3.14,LSO,Lesotho
Inflation Rate,2005-06-30,3.16,LSO,Lesotho
Inflation Rate,2005-07-31,3.25,LSO,Lesotho
Inflation Rate,2005-08-31,2.91,LSO,Lesotho
Inflation Rate,2005-09-30,3.19,LSO,Lesotho
Inflation Rate,2005-10-31,3.37,LSO,Lesotho
Inflation Rate,2005-11-30,3.38,LSO,Lesotho
Inflation Rate,2005-12-31,3.54,LSO,Lesotho
Inflation Rate,2006-01-31,4.23,LSO,Lesotho
Inflation Rate,2006-02-28,4.97,LSO,Lesotho
Inflation Rate,2006-03-31,5.1,LSO,Lesotho
Inflation Rate,2006-04-30,5.05,LSO,Lesotho
Inflation Rate,2006-05-31,6.54,LSO,Lesotho
Inflation Rate,2006-06-30,6.64,LSO,Lesotho
Inflation Rate,2006-07-31,6.44,LSO,Lesotho
Inflation Rate,2006-08-31,6.82,LSO,Lesotho
Inflation Rate,2006-09-30,6.81,LSO,Lesotho
Inflation Rate,2006-10-31,6.87,LSO,Lesotho
Inflation Rate,2006-11-30,6.88,LSO,Lesotho
Inflation Rate,2006-12-31,6.45,LSO,Lesotho
Inflation Rate,2007-01-31,5.97,LSO,Lesotho
