indicator,date,value,iso_code,country_name
Food Inflation,2014-06-30,2.3,CYM,Cayman Islands
Food Inflation,2014-09-30,2.0,CYM,Cayman Islands
Food Inflation,2014-12-31,2.4,CYM,Cayman Islands
Food Inflation,2015-03-31,2.9,CYM,Cayman Islands
Food Inflation,2015-06-30,1.2,CYM,Cayman Islands
Food Inflation,2015-09-30,1.7,CYM,Cayman Islands
Food Inflation,2015-12-31,0.8,CYM,Cayman Islands
Food Inflation,2016-03-31,0.2,CYM,Cayman Islands
Food Inflation,2016-06-30,-0.1,CYM,Cayman Islands
Food Inflation,2016-09-30,0.3,CYM,Cayman Islands
Food Inflation,2016-12-31,-0.2,CYM,Cayman Islands
Food Inflation,2017-03-31,0.4,CYM,Cayman Islands
Food Inflation,2017-06-30,2.4,CYM,Cayman Islands
Food Inflation,2017-09-30,0.8,CYM,Cayman Islands
Food Inflation,2017-12-31,1.3,CYM,Cayman Islands
Food Inflation,2018-03-31,4.8,CYM,Cayman Islands
Food Inflation,2018-06-30,4.1,CYM,Cayman Islands
Food Inflation,2018-09-30,4.2,CYM,Cayman Islands
Food Inflation,2018-12-31,4.6,CYM,Cayman Islands
Food Inflation,2019-03-31,1.3,CYM,Cayman Islands
Food Inflation,2019-06-30,1.5,CYM,Cayman Islands
Food Inflation,2019-09-30,2.4,CYM,Cayman Islands
Food Inflation,2019-12-31,3.1,CYM,Cayman Islands
Food Inflation,2020-03-31,3.9,CYM,Cayman Islands
Food Inflation,2020-06-30,6.0,CYM,Cayman Islands
Food Inflation,2020-09-30,5.4,CYM,Cayman Islands
Food Inflation,2020-12-31,5.0,CYM,Cayman Islands
Food Inflation,2021-03-31,4.6,CYM,Cayman Islands
Food Inflation,2021-06-30,3.0,CYM,Cayman Islands
Food Inflation,2021-09-30,3.3,CYM,Cayman Islands
Food Inflation,2021-12-31,4.3,CYM,Cayman Islands
Inflation Rate,2001-03-31,1.8,CYM,Cayman Islands
Inflation Rate,2001-06-30,1.8,CYM,Cayman Islands
Inflation Rate,2001-09-30,0.3,CYM,Cayman Islands
Inflation Rate,2001-12-31,0.8,CYM,Cayman Islands
Inflation Rate,2002-03-31,2.1,CYM,Cayman Islands
Inflation Rate,2002-06-30,1.9,CYM,Cayman Islands
Inflation Rate,2002-09-30,3.0,CYM,Cayman Islands
Inflation Rate,2002-12-31,3.0,CYM,Cayman Islands
Inflation Rate,2003-03-31,0.2,CYM,Cayman Islands
Inflation Rate,2003-06-30,0.6,CYM,Cayman Islands
Inflation Rate,2003-09-30,0.7,CYM,Cayman Islands
Inflation Rate,2003-12-31,0.6,CYM,Cayman Islands
Inflation Rate,2004-03-31,1.2,CYM,Cayman Islands
Inflation Rate,2004-06-30,2.1,CYM,Cayman Islands
Inflation Rate,2004-09-30,3.4,CYM,Cayman Islands
Inflation Rate,2004-12-31,11.2,CYM,Cayman Islands
Inflation Rate,2005-03-31,11.4,CYM,Cayman Islands
Inflation Rate,2005-06-30,9.9,CYM,Cayman Islands
Inflation Rate,2005-09-30,8.6,CYM,Cayman Islands
Inflation Rate,2005-12-31,0.0,CYM,Cayman Islands
Inflation Rate,2006-03-31,-0.9,CYM,Cayman Islands
Inflation Rate,2006-06-30,0.9,CYM,Cayman Islands
Inflation Rate,2006-09-30,1.4,CYM,Cayman Islands
Inflation Rate,2006-12-31,1.6,CYM,Cayman Islands
Inflation Rate,2007-03-31,4.4,CYM,Cayman Islands
Inflation Rate,2007-06-30,3.2,CYM,Cayman Islands
Inflation Rate,2007-09-30,2.4,CYM,Cayman Islands
Inflation Rate,2007-12-31,1.7,CYM,Cayman Islands
Inflation Rate,2008-03-31,3.4,CYM,Cayman Islands
Inflation Rate,2008-06-30,3.8,CYM,Cayman Islands
Inflation Rate,2008-09-30,5.3,CYM,Cayman Islands
Inflation Rate,2008-12-31,3.9,CYM,Cayman Islands
Inflation Rate,2009-03-31,-0.4,CYM,Cayman Islands
Inflation Rate,2009-06-30,-1.2,CYM,Cayman Islands
Inflation Rate,2009-09-30,-3.1,CYM,Cayman Islands
Inflation Rate,2009-12-31,-1.3,CYM,Cayman Islands
Inflation Rate,2010-03-31,0.4,CYM,Cayman Islands
Inflation Rate,2010-06-30,0.7,CYM,Cayman Islands
Inflation Rate,2010-09-30,-0.3,CYM,Cayman Islands
Inflation Rate,2010-12-31,0.3,CYM,Cayman Islands
Inflation Rate,2011-03-31,0.03,CYM,Cayman Islands
Inflation Rate,2011-06-30,0.9,CYM,Cayman Islands
Inflation Rate,2011-09-30,2.4,CYM,Cayman Islands
Inflation Rate,2011-12-31,1.9,CYM,Cayman Islands
Inflation Rate,2012-03-31,1.8,CYM,Cayman Islands
Inflation Rate,2012-06-30,0.9,CYM,Cayman Islands
Inflation Rate,2012-09-30,0.0,CYM,Cayman Islands
Inflation Rate,2012-12-31,2.0,CYM,Cayman Islands
Inflation Rate,2013-03-31,1.4,CYM,Cayman Islands
Inflation Rate,2013-06-30,2.7,CYM,Cayman Islands
Inflation Rate,2013-09-30,2.9,CYM,Cayman Islands
Inflation Rate,2013-12-31,1.7,CYM,Cayman Islands
Inflation Rate,2014-03-31,2.3,CYM,Cayman Islands
Inflation Rate,2014-06-30,0.7,CYM,Cayman Islands
Inflation Rate,2014-09-30,1.4,CYM,Cayman Islands
Inflation Rate,2014-12-31,0.6,CYM,Cayman Islands
Inflation Rate,2015-03-31,-0.4,CYM,Cayman Islands
Inflation Rate,2015-06-30,-3.6,CYM,Cayman Islands
Inflation Rate,2015-09-30,-2.8,CYM,Cayman Islands
Inflation Rate,2015-12-31,-2.4,CYM,Cayman Islands
Inflation Rate,2016-03-31,-2.8,CYM,Cayman Islands
Inflation Rate,2016-06-30,-0.8,CYM,Cayman Islands
Inflation Rate,2016-09-30,0.5,CYM,Cayman Islands
Inflation Rate,2016-12-31,0.4,CYM,Cayman Islands
Inflation Rate,2017-03-31,1.4,CYM,Cayman Islands
Inflation Rate,2017-06-30,2.8,CYM,Cayman Islands
Inflation Rate,2017-09-30,1.4,CYM,Cayman Islands
Inflation Rate,2017-12-31,2.4,CYM,Cayman Islands
Inflation Rate,2018-03-31,3.2,CYM,Cayman Islands
Inflation Rate,2018-06-30,4.8,CYM,Cayman Islands
Inflation Rate,2018-09-30,3.5,CYM,Cayman Islands
Inflation Rate,2018-12-31,1.7,CYM,Cayman Islands
Inflation Rate,2019-03-31,4.5,CYM,Cayman Islands
Inflation Rate,2019-06-30,3.8,CYM,Cayman Islands
Inflation Rate,2019-09-30,6.0,CYM,Cayman Islands
Inflation Rate,2019-12-31,8.4,CYM,Cayman Islands
Inflation Rate,2020-03-31,3.0,CYM,Cayman Islands
Inflation Rate,2020-06-30,2.1,CYM,Cayman Islands
Inflation Rate,2020-09-30,-0.4,CYM,Cayman Islands
Inflation Rate,2020-12-31,-0.7,CYM,Cayman Islands
Inflation Rate,2021-03-31,-1.0,CYM,Cayman Islands
Inflation Rate,2021-06-30,0.2,CYM,Cayman Islands
Inflation Rate,2021-09-30,6.4,CYM,Cayman Islands
