indicator,date,value,iso_code,country_name
Food Inflation,2013-04-30,8.68,BGD,Bangladesh
Food Inflation,2013-05-31,8.13,BGD,Bangladesh
Food Inflation,2013-06-30,8.26,BGD,Bangladesh
Food Inflation,2013-07-31,8.09,BGD,Bangladesh
Food Inflation,2013-08-31,7.93,BGD,Bangladesh
Food Inflation,2013-09-30,8.38,BGD,Bangladesh
Food Inflation,2013-10-31,8.55,BGD,Bangladesh
Food Inflation,2013-11-30,9.0,BGD,Bangladesh
Food Inflation,2013-12-31,8.81,BGD,Bangladesh
Food Inflation,2014-02-28,8.84,BGD,Bangladesh
Food Inflation,2014-03-31,8.96,BGD,Bangladesh
Food Inflation,2014-04-30,8.96,BGD,Bangladesh
Food Inflation,2014-05-31,9.09,BGD,Bangladesh
Food Inflation,2014-06-30,8.0,BGD,Bangladesh
Food Inflation,2014-07-31,7.94,BGD,Bangladesh
Food Inflation,2014-08-31,7.67,BGD,Bangladesh
Food Inflation,2014-09-30,7.63,BGD,Bangladesh
Food Inflation,2014-10-31,7.16,BGD,Bangladesh
Food Inflation,2014-11-30,6.44,BGD,Bangladesh
Food Inflation,2014-12-31,5.86,BGD,Bangladesh
Food Inflation,2015-01-31,6.07,BGD,Bangladesh
Food Inflation,2015-02-28,6.11,BGD,Bangladesh
Food Inflation,2015-03-31,6.37,BGD,Bangladesh
Food Inflation,2015-04-30,6.48,BGD,Bangladesh
Food Inflation,2015-05-31,6.23,BGD,Bangladesh
Food Inflation,2015-06-30,6.32,BGD,Bangladesh
Food Inflation,2015-07-31,6.07,BGD,Bangladesh
Food Inflation,2015-08-31,6.06,BGD,Bangladesh
Food Inflation,2015-09-30,5.92,BGD,Bangladesh
Food Inflation,2015-10-31,5.89,BGD,Bangladesh
Food Inflation,2015-11-30,5.72,BGD,Bangladesh
Food Inflation,2015-12-31,5.48,BGD,Bangladesh
Food Inflation,2016-01-31,4.33,BGD,Bangladesh
Food Inflation,2016-02-29,3.77,BGD,Bangladesh
Food Inflation,2016-03-31,3.89,BGD,Bangladesh
Food Inflation,2016-04-30,3.84,BGD,Bangladesh
Food Inflation,2016-05-31,3.81,BGD,Bangladesh
Food Inflation,2016-06-30,4.23,BGD,Bangladesh
Food Inflation,2016-07-31,4.35,BGD,Bangladesh
Food Inflation,2016-08-31,4.3,BGD,Bangladesh
Food Inflation,2016-09-30,5.1,BGD,Bangladesh
Food Inflation,2016-10-31,5.56,BGD,Bangladesh
Food Inflation,2016-11-30,5.41,BGD,Bangladesh
Food Inflation,2016-12-31,5.38,BGD,Bangladesh
Food Inflation,2017-01-31,6.53,BGD,Bangladesh
Food Inflation,2017-02-28,6.84,BGD,Bangladesh
Food Inflation,2017-03-31,6.89,BGD,Bangladesh
Food Inflation,2017-04-30,6.94,BGD,Bangladesh
Food Inflation,2017-05-31,7.37,BGD,Bangladesh
Food Inflation,2017-06-30,7.51,BGD,Bangladesh
Food Inflation,2017-07-31,6.95,BGD,Bangladesh
Food Inflation,2017-08-31,7.32,BGD,Bangladesh
Food Inflation,2017-09-30,7.87,BGD,Bangladesh
Food Inflation,2017-10-31,7.62,BGD,Bangladesh
Food Inflation,2017-11-30,7.09,BGD,Bangladesh
Food Inflation,2017-12-31,7.13,BGD,Bangladesh
Food Inflation,2018-01-31,7.62,BGD,Bangladesh
Food Inflation,2018-02-28,7.27,BGD,Bangladesh
Food Inflation,2018-03-31,7.09,BGD,Bangladesh
Food Inflation,2018-04-30,7.03,BGD,Bangladesh
Food Inflation,2018-05-31,6.56,BGD,Bangladesh
Food Inflation,2018-06-30,5.98,BGD,Bangladesh
Food Inflation,2018-07-31,6.18,BGD,Bangladesh
