date,value,value_high,value_low,iso_code,country_name
2022-04-17,8178368,8178368,8178368,UKR,Ukraine
2022-04-18,8049002,8049002,8049002,UKR,Ukraine
2022-04-19,8055821,8055821,8055821,UKR,Ukraine
2022-04-20,8190634,8190634,8190634,UKR,Ukraine
2022-04-21,8184151,8184151,8184151,UKR,Ukraine
2022-04-22,8267609,8267609,8267609,UKR,Ukraine
2022-04-23,8338349,8338349,8338349,UKR,Ukraine
2022-04-24,8363873,8363873,8363873,UKR,Ukraine
2022-04-25,8212284,8212284,8212284,UKR,Ukraine
2022-04-26,8246019,8246019,8246019,UKR,Ukraine
2022-04-27,8323857,8323857,8323857,UKR,Ukraine
2022-04-28,8212182,8212182,8212182,UKR,Ukraine
2022-04-29,8184160,8184160,8184160,UKR,Ukraine
2022-04-30,8283209,8283209,8283209,UKR,Ukraine
2022-05-01,8318095,8318095,8318095,UKR,Ukraine
2022-05-02,8030085,8030085,8030085,UKR,Ukraine
2022-05-03,8110186,8110186,8110186,UKR,Ukraine
2022-05-04,8178304,8178304,8178304,UKR,Ukraine
2022-05-05,8240399,8240399,8240399,UKR,Ukraine
2022-05-06,8211127,8211127,8211127,UKR,Ukraine
2022-05-07,8273497,8273497,8273497,UKR,Ukraine
2022-05-08,8276074,8276074,8276074,UKR,Ukraine
2022-05-09,8330641,8330641,8330641,UKR,Ukraine
2022-05-10,8296785,8296785,8296785,UKR,Ukraine
2022-05-11,8426136,8426136,8426136,UKR,Ukraine
2022-05-12,8362558,8362558,8362558,UKR,Ukraine
2022-05-13,8137657,8137657,8137657,UKR,Ukraine
2022-05-14,8109497,8109497,8109497,UKR,Ukraine
2022-05-15,8107253,8107253,8107253,UKR,Ukraine
2022-05-16,8026052,8026052,8026052,UKR,Ukraine
2022-05-17,7987011,7987011,7987011,UKR,Ukraine
2022-05-18,7895996,7895996,7895996,UKR,Ukraine
2022-05-19,7942552,7942552,7942552,UKR,Ukraine
2022-05-20,7961541,7961541,7961541,UKR,Ukraine
2022-05-21,8025204,8025204,8025204,UKR,Ukraine
2022-05-22,7840662,7840662,7840662,UKR,Ukraine
2022-05-23,7807901,7807901,7807901,UKR,Ukraine
2022-05-24,7736314,7736314,7736314,UKR,Ukraine
2022-05-25,7830714,7830714,7830714,UKR,Ukraine
2022-05-26,7806596,7806596,7806596,UKR,Ukraine
2022-05-27,7837290,7837290,7837290,UKR,Ukraine
2022-05-28,7765106,7765106,7765106,UKR,Ukraine
2022-05-29,7744497,7744497,7744497,UKR,Ukraine
2022-05-30,7631352,7631352,7631352,UKR,Ukraine
2022-05-31,7654095,7654095,7654095,UKR,Ukraine
2022-06-01,7786245,7786245,7786245,UKR,Ukraine
2022-06-02,7642048,7642048,7642048,UKR,Ukraine
2022-06-03,7493598,7493598,7493598,UKR,Ukraine
2022-06-04,7513425,7513425,7513425,UKR,Ukraine
2022-06-05,7768625,7768625,7768625,UKR,Ukraine
2022-06-06,7696095,7696095,7696095,UKR,Ukraine
2022-06-07,7797212,7797212,7797212,UKR,Ukraine
2022-06-08,7854490,7854490,7854490,UKR,Ukraine
2022-06-09,7934201,7934201,7934201,UKR,Ukraine
2022-06-10,7648249,7648249,7648249,UKR,Ukraine
2022-06-11,7677454,7677454,7677454,UKR,Ukraine
2022-06-12,7809073,7809073,7809073,UKR,Ukraine
2022-06-13,7758118,7758118,7758118,UKR,Ukraine
