date,value,value_high,value_low,iso_code,country_name
2022-02-28,14053429,16249283,12243998,UGA,Uganda
2022-03-01,13938005,16168656,12163563,UGA,Uganda
2022-03-02,13939086,16171239,12156794,UGA,Uganda
2022-03-03,13937960,16171149,12156381,UGA,Uganda
2022-03-04,13939201,16171839,12158232,UGA,Uganda
2022-03-05,13898391,16125303,12106461,UGA,Uganda
2022-03-06,13897812,16125339,12105460,UGA,Uganda
2022-03-07,13897487,16125339,12104879,UGA,Uganda
2022-03-08,13897490,16125339,12104990,UGA,Uganda
2022-03-09,13897361,16125339,12104990,UGA,Uganda
2022-03-10,15280881,17548020,13474587,UGA,Uganda
2022-03-11,15205789,17435104,13402011,UGA,Uganda
2022-03-12,15205789,17435104,13402011,UGA,Uganda
2022-03-13,15201879,17431560,13412949,UGA,Uganda
2022-03-14,15202851,17429984,13400613,UGA,Uganda
2022-03-15,15202851,17429984,13412949,UGA,Uganda
2022-03-16,15202758,17429984,13413055,UGA,Uganda
2022-03-17,15203025,17429984,13400719,UGA,Uganda
2022-03-18,15203025,17429984,13400719,UGA,Uganda
2022-03-19,15202445,17431560,13400719,UGA,Uganda
2022-03-20,15202445,17431560,13400719,UGA,Uganda
2022-03-21,15130202,17362338,13334936,UGA,Uganda
2022-03-22,15130353,17362338,13334936,UGA,Uganda
2022-03-23,15142963,17370972,13341086,UGA,Uganda
2022-03-24,15148309,17354462,13337217,UGA,Uganda
2022-03-25,15148188,17362920,13337217,UGA,Uganda
2022-03-26,15148188,17362920,13337217,UGA,Uganda
2022-03-27,15148228,17362811,13337217,UGA,Uganda
2022-03-28,15149472,17364228,13338551,UGA,Uganda
2022-03-29,15149573,17364228,13338551,UGA,Uganda
2022-03-30,15163383,17380743,13351176,UGA,Uganda
2022-03-31,15160919,17379652,13350202,UGA,Uganda
2022-04-01,15182726,17392427,13375015,UGA,Uganda
2022-04-02,15182726,17392427,13375015,UGA,Uganda
2022-04-03,15182726,17392427,13375015,UGA,Uganda
2022-04-04,15183005,17392672,13375121,UGA,Uganda
2022-04-05,15153171,17365041,13343395,UGA,Uganda
2022-04-06,15153372,17365041,13343395,UGA,Uganda
2022-04-07,15151487,17352858,13337060,UGA,Uganda
2022-04-08,15151397,17353426,13336990,UGA,Uganda
2022-04-09,15151397,17353426,13336990,UGA,Uganda
2022-04-10,15154396,17354962,13337516,UGA,Uganda
2022-04-11,15127174,17314021,13306220,UGA,Uganda
2022-04-12,15127579,17314347,13306977,UGA,Uganda
2022-04-13,15132141,17314347,13307227,UGA,Uganda
2022-04-14,15178944,17339003,13359724,UGA,Uganda
2022-04-15,15178944,17339003,13359724,UGA,Uganda
2022-04-16,15171223,17329734,13351174,UGA,Uganda
2022-04-17,15171295,17329227,13351477,UGA,Uganda
2022-04-18,15169280,17327764,13339398,UGA,Uganda
2022-04-19,15167540,17326623,13339021,UGA,Uganda
2022-04-20,15171068,17329431,13339591,UGA,Uganda
2022-04-21,15120088,17303374,13313707,UGA,Uganda
2022-04-22,15119902,17304139,13314938,UGA,Uganda
2022-04-23,15119917,17304139,13314938,UGA,Uganda
2022-04-24,15121328,17304139,13314938,UGA,Uganda
2022-04-25,15116431,17307978,13321942,UGA,Uganda
2022-04-26,15141460,17308586,13313348,UGA,Uganda
2022-04-27,15141712,17302778,13312315,UGA,Uganda
2022-04-28,15140704,17300901,13312656,UGA,Uganda
2022-04-29,15135625,17318762,13324426,UGA,Uganda
2022-04-30,16285946,18117334,14516981,UGA,Uganda
2022-05-01,16278415,18103104,14512313,UGA,Uganda
2022-05-02,16278415,18103104,14512313,UGA,Uganda
2022-05-03,16272638,18074568,14509772,UGA,Uganda
2022-05-04,16269611,18072297,14507340,UGA,Uganda
2022-05-05,16266681,18067332,14504525,UGA,Uganda
2022-05-06,16437421,18160209,14749895,UGA,Uganda
2022-05-07,16436912,18160533,14748961,UGA,Uganda
2022-05-08,16437308,18160533,14743489,UGA,Uganda
2022-05-09,16436056,18160245,14741161,UGA,Uganda
2022-05-10,16434345,18157201,14741097,UGA,Uganda
2022-05-11,16442203,18167694,14756836,UGA,Uganda
2022-05-12,16435371,18167694,14744360,UGA,Uganda
2022-05-13,16426283,18156508,14726564,UGA,Uganda
2022-05-14,16426283,18156508,14726564,UGA,Uganda
2022-05-15,16426283,18156508,14726564,UGA,Uganda
2022-05-16,16425375,18156508,14726564,UGA,Uganda
2022-05-17,16408858,18146327,14721440,UGA,Uganda
2022-05-18,16391049,18121670,14714155,UGA,Uganda
2022-05-19,16385852,18106582,14714086,UGA,Uganda
2022-05-20,16385784,18106582,14713345,UGA,Uganda
2022-05-21,16387516,18110621,14710124,UGA,Uganda
2022-05-22,16388111,18111441,14710915,UGA,Uganda
2022-05-23,16395544,18111235,14701376,UGA,Uganda
2022-05-24,16415459,18191616,14707670,UGA,Uganda
2022-05-25,16320225,18139981,14642752,UGA,Uganda
2022-05-26,16229766,17995773,14534466,UGA,Uganda
2022-05-27,16141535,17915579,14388150,UGA,Uganda
2022-05-28,16142602,17920093,14385081,UGA,Uganda
2022-05-29,16092922,17883835,14304401,UGA,Uganda
2022-05-30,16091653,17879572,14304552,UGA,Uganda
2022-05-31,16088407,17880139,14288699,UGA,Uganda
2022-06-01,16106662,17912836,14293583,UGA,Uganda
2022-06-02,16147165,18255682,14243482,UGA,Uganda
