date,value,value_high,value_low,iso_code,country_name
2022-02-28,10529333,10529333,10529333,MOZ,Mozambique
2022-03-01,10516865,10516865,10516865,MOZ,Mozambique
2022-03-02,10494421,10494421,10494421,MOZ,Mozambique
2022-03-03,10460574,10460574,10460574,MOZ,Mozambique
2022-03-04,10164646,10164646,10164646,MOZ,Mozambique
2022-03-05,10089197,10089197,10089197,MOZ,Mozambique
2022-03-06,10058186,10058186,10058186,MOZ,Mozambique
2022-03-07,10076319,10076319,10076319,MOZ,Mozambique
2022-03-08,10262354,10262354,10262354,MOZ,Mozambique
2022-03-09,10200433,10200433,10200433,MOZ,Mozambique
2022-03-10,9900135,9900135,9900135,MOZ,Mozambique
2022-03-11,10009339,10009339,10009339,MOZ,Mozambique
2022-03-12,10327341,10327341,10327341,MOZ,Mozambique
2022-03-13,10718871,10718871,10718871,MOZ,Mozambique
2022-03-14,10504769,10504769,10504769,MOZ,Mozambique
2022-03-15,10395367,10395367,10395367,MOZ,Mozambique
2022-03-16,10523607,10523607,10523607,MOZ,Mozambique
2022-03-17,10486576,10486576,10486576,MOZ,Mozambique
2022-03-18,10635688,10635688,10635688,MOZ,Mozambique
2022-03-19,10648438,10648438,10648438,MOZ,Mozambique
2022-03-20,10797998,10797998,10797998,MOZ,Mozambique
2022-03-21,10771474,10771474,10771474,MOZ,Mozambique
2022-03-22,10543012,10543012,10543012,MOZ,Mozambique
2022-03-23,10442344,10442344,10442344,MOZ,Mozambique
2022-03-24,10451302,10451302,10451302,MOZ,Mozambique
2022-03-25,10389002,10389002,10389002,MOZ,Mozambique
2022-03-26,10313835,10313835,10313835,MOZ,Mozambique
2022-03-27,10538353,10538353,10538353,MOZ,Mozambique
2022-03-28,10468793,10468793,10468793,MOZ,Mozambique
2022-03-29,10257565,10257565,10257565,MOZ,Mozambique
2022-03-30,10044521,10044521,10044521,MOZ,Mozambique
2022-03-31,9976022,9976022,9976022,MOZ,Mozambique
2022-04-01,9876744,9876744,9876744,MOZ,Mozambique
2022-04-02,10062013,10062013,10062013,MOZ,Mozambique
2022-04-03,10167663,10167663,10167663,MOZ,Mozambique
2022-04-04,10310900,10310900,10310900,MOZ,Mozambique
2022-04-05,10116732,10116732,10116732,MOZ,Mozambique
2022-04-06,9731507,9731507,9731507,MOZ,Mozambique
2022-04-07,9755498,9755498,9755498,MOZ,Mozambique
2022-04-08,9726765,9726765,9726765,MOZ,Mozambique
2022-04-09,9960719,9960719,9960719,MOZ,Mozambique
2022-04-10,9899825,9899825,9899825,MOZ,Mozambique
2022-04-11,9843728,9843728,9843728,MOZ,Mozambique
2022-04-12,9247327,9247327,9247327,MOZ,Mozambique
2022-04-13,9186593,9186593,9186593,MOZ,Mozambique
2022-04-14,9124095,9124095,9124095,MOZ,Mozambique
2022-04-15,9360361,9360361,9360361,MOZ,Mozambique
2022-04-16,9123650,9123650,9123650,MOZ,Mozambique
2022-04-17,8714691,8714691,8714691,MOZ,Mozambique
2022-04-18,8587280,8587280,8587280,MOZ,Mozambique
2022-04-19,8653594,8653594,8653594,MOZ,Mozambique
2022-04-20,9189255,9189255,9189255,MOZ,Mozambique
2022-04-21,9739509,9739509,9739509,MOZ,Mozambique
2022-04-22,9720907,9720907,9720907,MOZ,Mozambique
2022-04-23,9416175,9416175,9416175,MOZ,Mozambique
2022-04-24,9306555,9306555,9306555,MOZ,Mozambique
2022-04-25,9283586,9283586,9283586,MOZ,Mozambique
2022-04-26,9406380,9406380,9406380,MOZ,Mozambique
2022-04-27,9287287,9287287,9287287,MOZ,Mozambique
2022-04-28,9567264,9567264,9567264,MOZ,Mozambique
2022-04-29,9859935,9859935,9859935,MOZ,Mozambique
2022-04-30,9748391,9748391,9748391,MOZ,Mozambique
2022-05-01,9746140,9746140,9746140,MOZ,Mozambique
2022-05-02,9904613,9904613,9904613,MOZ,Mozambique
2022-05-03,9843160,9843160,9843160,MOZ,Mozambique
2022-05-04,9748859,9748859,9748859,MOZ,Mozambique
2022-05-05,9985133,9985133,9985133,MOZ,Mozambique
2022-05-06,10024127,10024127,10024127,MOZ,Mozambique
2022-05-07,9789882,9789882,9789882,MOZ,Mozambique
2022-05-08,9756636,9756636,9756636,MOZ,Mozambique
2022-05-09,9727442,9727442,9727442,MOZ,Mozambique
2022-05-10,9421154,9421154,9421154,MOZ,Mozambique
2022-05-11,9333582,9333582,9333582,MOZ,Mozambique
2022-05-12,9297275,9297275,9297275,MOZ,Mozambique
2022-05-13,8987064,8987064,8987064,MOZ,Mozambique
2022-05-14,8985369,8985369,8985369,MOZ,Mozambique
2022-05-15,9158705,9158705,9158705,MOZ,Mozambique
2022-05-16,9189744,9189744,9189744,MOZ,Mozambique
2022-05-17,9168635,9168635,9168635,MOZ,Mozambique
2022-05-18,9242361,9242361,9242361,MOZ,Mozambique
2022-05-19,9063377,9063377,9063377,MOZ,Mozambique
2022-05-20,8760337,8760337,8760337,MOZ,Mozambique
2022-05-21,8471964,8471964,8471964,MOZ,Mozambique
2022-05-22,8582760,8582760,8582760,MOZ,Mozambique
2022-05-23,8513380,8513380,8513380,MOZ,Mozambique
2022-05-24,8397858,8397858,8397858,MOZ,Mozambique
2022-05-25,8689741,8689741,8689741,MOZ,Mozambique
2022-05-26,8777171,8777171,8777171,MOZ,Mozambique
2022-05-27,8608877,8608877,8608877,MOZ,Mozambique
2022-05-28,8437499,8437499,8437499,MOZ,Mozambique
2022-05-29,8337889,8337889,8337889,MOZ,Mozambique
2022-05-30,8483654,8483654,8483654,MOZ,Mozambique
2022-05-31,8360285,8360285,8360285,MOZ,Mozambique
2022-06-01,7683267,7683267,7683267,MOZ,Mozambique
2022-06-02,7682582,7682582,7682582,MOZ,Mozambique
