date,value,value_high,value_low,iso_code,country_name
2022-02-28,4034401,4034401,4034401,SLE,Sierra Leone
2022-03-01,4028563,4028563,4028563,SLE,Sierra Leone
2022-03-02,4057581,4057581,4057581,SLE,Sierra Leone
2022-03-03,4035027,4035027,4035027,SLE,Sierra Leone
2022-03-04,4021464,4021464,4021464,SLE,Sierra Leone
2022-03-05,4022301,4022301,4022301,SLE,Sierra Leone
2022-03-06,3940472,3940472,3940472,SLE,Sierra Leone
2022-03-07,3924828,3924828,3924828,SLE,Sierra Leone
2022-03-08,3995134,3995134,3995134,SLE,Sierra Leone
2022-03-09,4039622,4039622,4039622,SLE,Sierra Leone
2022-03-10,4060464,4060464,4060464,SLE,Sierra Leone
2022-03-11,4039633,4039633,4039633,SLE,Sierra Leone
2022-03-12,4040470,4040470,4040470,SLE,Sierra Leone
2022-03-13,4035037,4035037,4035037,SLE,Sierra Leone
2022-03-14,3943386,3943386,3943386,SLE,Sierra Leone
2022-03-15,3966455,3966455,3966455,SLE,Sierra Leone
2022-03-16,3953595,3953595,3953595,SLE,Sierra Leone
2022-03-17,3957766,3957766,3957766,SLE,Sierra Leone
2022-03-18,3909572,3909572,3909572,SLE,Sierra Leone
2022-03-19,3900231,3900231,3900231,SLE,Sierra Leone
2022-03-20,3914250,3914250,3914250,SLE,Sierra Leone
2022-03-21,3904911,3904911,3904911,SLE,Sierra Leone
2022-03-22,3922073,3922073,3922073,SLE,Sierra Leone
2022-03-23,3961000,3961000,3961000,SLE,Sierra Leone
2022-03-24,3941263,3941263,3941263,SLE,Sierra Leone
2022-03-25,3893234,3893234,3893234,SLE,Sierra Leone
2022-03-26,3913442,3913442,3913442,SLE,Sierra Leone
2022-03-27,3910261,3910261,3910261,SLE,Sierra Leone
2022-03-28,4008960,4008960,4008960,SLE,Sierra Leone
2022-03-29,3979907,3979907,3979907,SLE,Sierra Leone
2022-03-30,3952669,3952669,3952669,SLE,Sierra Leone
2022-03-31,3959284,3959284,3959284,SLE,Sierra Leone
2022-04-01,3932141,3932141,3932141,SLE,Sierra Leone
2022-04-02,3934103,3934103,3934103,SLE,Sierra Leone
2022-04-03,3918292,3918292,3918292,SLE,Sierra Leone
2022-04-04,3867867,3867867,3867867,SLE,Sierra Leone
2022-04-05,3901333,3901333,3901333,SLE,Sierra Leone
2022-04-06,3914400,3914400,3914400,SLE,Sierra Leone
2022-04-07,3855567,3855567,3855567,SLE,Sierra Leone
2022-04-08,3814919,3814919,3814919,SLE,Sierra Leone
2022-04-09,3818945,3818945,3818945,SLE,Sierra Leone
2022-04-10,3843877,3843877,3843877,SLE,Sierra Leone
2022-04-11,3809441,3809441,3809441,SLE,Sierra Leone
2022-04-12,3775336,3775336,3775336,SLE,Sierra Leone
2022-04-13,3807249,3807249,3807249,SLE,Sierra Leone
2022-04-14,3775769,3775769,3775769,SLE,Sierra Leone
2022-04-15,3783315,3783315,3783315,SLE,Sierra Leone
2022-04-16,3749119,3749119,3749119,SLE,Sierra Leone
2022-04-17,3752187,3752187,3752187,SLE,Sierra Leone
2022-04-18,3744076,3744076,3744076,SLE,Sierra Leone
2022-04-19,3690303,3690303,3690303,SLE,Sierra Leone
2022-04-20,3663831,3663831,3663831,SLE,Sierra Leone
2022-04-21,3631621,3631621,3631621,SLE,Sierra Leone
2022-04-22,3590486,3590486,3590486,SLE,Sierra Leone
2022-04-23,3584216,3584216,3584216,SLE,Sierra Leone
2022-04-24,3575657,3575657,3575657,SLE,Sierra Leone
2022-04-25,3474016,3474016,3474016,SLE,Sierra Leone
2022-04-26,3435499,3435499,3435499,SLE,Sierra Leone
2022-04-27,3366016,3366016,3366016,SLE,Sierra Leone
2022-04-28,3361767,3361767,3361767,SLE,Sierra Leone
2022-04-29,3310076,3310076,3310076,SLE,Sierra Leone
2022-04-30,3294455,3294455,3294455,SLE,Sierra Leone
2022-05-01,3295243,3295243,3295243,SLE,Sierra Leone
2022-05-02,3293944,3293944,3293944,SLE,Sierra Leone
2022-05-03,3290610,3290610,3290610,SLE,Sierra Leone
2022-05-04,3297734,3297734,3297734,SLE,Sierra Leone
2022-05-05,3325022,3325022,3325022,SLE,Sierra Leone
2022-05-06,3243992,3243992,3243992,SLE,Sierra Leone
2022-05-07,3287585,3287585,3287585,SLE,Sierra Leone
2022-05-08,3235735,3235735,3235735,SLE,Sierra Leone
2022-05-09,3194290,3194290,3194290,SLE,Sierra Leone
2022-05-10,3148725,3148725,3148725,SLE,Sierra Leone
2022-05-11,3132636,3132636,3132636,SLE,Sierra Leone
2022-05-12,3175842,3175842,3175842,SLE,Sierra Leone
2022-05-13,3118130,3118130,3118130,SLE,Sierra Leone
2022-05-14,3098502,3098502,3098502,SLE,Sierra Leone
2022-05-15,3068171,3068171,3068171,SLE,Sierra Leone
2022-05-16,3088205,3088205,3088205,SLE,Sierra Leone
2022-05-17,3091901,3091901,3091901,SLE,Sierra Leone
2022-05-18,3023392,3023392,3023392,SLE,Sierra Leone
2022-05-19,3025034,3025034,3025034,SLE,Sierra Leone
2022-05-20,3036392,3036392,3036392,SLE,Sierra Leone
2022-05-21,3028248,3028248,3028248,SLE,Sierra Leone
2022-05-22,3016496,3016496,3016496,SLE,Sierra Leone
2022-05-23,3009846,3009846,3009846,SLE,Sierra Leone
