date,value,value_high,value_low,iso_code,country_name
2022-02-28,1429455,1899771,1165801,CUB,Cuba
2022-03-01,1427260,1880251,1162566,CUB,Cuba
2022-03-02,1427260,1880251,1162566,CUB,Cuba
2022-03-03,1427260,1880251,1162566,CUB,Cuba
2022-03-04,1427260,1880251,1162566,CUB,Cuba
2022-03-05,1430157,1893857,1166077,CUB,Cuba
2022-03-06,1430157,1893857,1166077,CUB,Cuba
2022-03-07,1430157,1893857,1166077,CUB,Cuba
2022-03-08,1430157,1893857,1166077,CUB,Cuba
2022-03-09,1341783,1696969,1127071,CUB,Cuba
2022-03-10,1341783,1696969,1127071,CUB,Cuba
2022-03-11,1341346,1697581,1127740,CUB,Cuba
2022-03-12,1341346,1697581,1127740,CUB,Cuba
2022-03-13,1341346,1697581,1127740,CUB,Cuba
2022-03-14,1341346,1697581,1127740,CUB,Cuba
2022-03-15,1341346,1697581,1127740,CUB,Cuba
2022-03-16,1341346,1697581,1127740,CUB,Cuba
2022-03-17,1341346,1697581,1127740,CUB,Cuba
2022-03-18,1341346,1697581,1127740,CUB,Cuba
2022-03-19,1341346,1697581,1127740,CUB,Cuba
2022-03-20,1341346,1697581,1127740,CUB,Cuba
2022-03-21,1339698,1692082,1125151,CUB,Cuba
2022-03-22,1339698,1692082,1125151,CUB,Cuba
2022-03-23,1339698,1692082,1125151,CUB,Cuba
2022-03-24,1339418,1693207,1124529,CUB,Cuba
2022-03-25,1339418,1693207,1124529,CUB,Cuba
2022-03-26,1339418,1693207,1124529,CUB,Cuba
2022-03-27,1339418,1693207,1124529,CUB,Cuba
2022-03-28,1339418,1693207,1124529,CUB,Cuba
2022-03-29,1339418,1693207,1124529,CUB,Cuba
2022-03-30,1339418,1693207,1124529,CUB,Cuba
2022-03-31,1339418,1693207,1124529,CUB,Cuba
2022-04-01,1338650,1692660,1125781,CUB,Cuba
2022-04-02,1338650,1692660,1125781,CUB,Cuba
2022-04-03,1338650,1692660,1125781,CUB,Cuba
2022-04-04,1338650,1692660,1125781,CUB,Cuba
2022-04-05,1339198,1694427,1126938,CUB,Cuba
2022-04-06,1339198,1694427,1126938,CUB,Cuba
2022-04-07,1339198,1694427,1126938,CUB,Cuba
2022-04-08,1339198,1694427,1126938,CUB,Cuba
2022-04-09,1339198,1694427,1126938,CUB,Cuba
2022-04-10,1339198,1694427,1126938,CUB,Cuba
2022-04-11,1339073,1694555,1126788,CUB,Cuba
2022-04-12,1339073,1694555,1126788,CUB,Cuba
2022-04-13,1339073,1694555,1126788,CUB,Cuba
2022-04-14,1340250,1695795,1126164,CUB,Cuba
2022-04-15,1340250,1695795,1126164,CUB,Cuba
2022-04-16,1340250,1695795,1126164,CUB,Cuba
2022-04-17,1340250,1695795,1126164,CUB,Cuba
2022-04-18,1340250,1695795,1126164,CUB,Cuba
2022-04-19,1340250,1695795,1126164,CUB,Cuba
2022-04-20,1340250,1695795,1126164,CUB,Cuba
2022-04-21,1340413,1692726,1124964,CUB,Cuba
2022-04-22,1340413,1692726,1124964,CUB,Cuba
2022-04-23,1340413,1692726,1124964,CUB,Cuba
2022-04-24,1340413,1692726,1124964,CUB,Cuba
2022-04-25,1340413,1692726,1124964,CUB,Cuba
2022-04-26,1340134,1691118,1123559,CUB,Cuba
2022-04-27,1340134,1691118,1123559,CUB,Cuba
2022-04-28,1340134,1691118,1123559,CUB,Cuba
2022-04-29,1340134,1691118,1123559,CUB,Cuba
2022-04-30,1340134,1691118,1123559,CUB,Cuba
2022-05-01,1341501,1691790,1124328,CUB,Cuba
2022-05-02,1341501,1691790,1124328,CUB,Cuba
2022-05-03,1341501,1691790,1124328,CUB,Cuba
2022-05-04,1341501,1691790,1124328,CUB,Cuba
2022-05-05,1341501,1691790,1124328,CUB,Cuba
2022-05-06,1341404,1691981,1124612,CUB,Cuba
2022-05-07,1341404,1691981,1124612,CUB,Cuba
2022-05-08,1341404,1691981,1124612,CUB,Cuba
2022-05-09,1341404,1691981,1124612,CUB,Cuba
2022-05-10,1341404,1691981,1124612,CUB,Cuba
2022-05-11,1342250,1683860,1125967,CUB,Cuba
2022-05-12,1342250,1683860,1125967,CUB,Cuba
2022-05-13,1342250,1683860,1125967,CUB,Cuba
2022-05-14,1342250,1683860,1125967,CUB,Cuba
2022-05-15,1342250,1683860,1125967,CUB,Cuba
2022-05-16,1342250,1683860,1125967,CUB,Cuba
2022-05-17,1338475,1686045,1127172,CUB,Cuba
2022-05-18,1338475,1686045,1127172,CUB,Cuba
2022-05-19,1338475,1686045,1127172,CUB,Cuba
2022-05-20,1338475,1686045,1127172,CUB,Cuba
2022-05-21,1340164,1692063,1123954,CUB,Cuba
2022-05-22,1340164,1692063,1123954,CUB,Cuba
2022-05-23,1340164,1692063,1123954,CUB,Cuba
2022-05-24,1337353,1683129,1123977,CUB,Cuba
2022-05-25,1337353,1683129,1123977,CUB,Cuba
2022-05-26,1337353,1683129,1123977,CUB,Cuba
2022-05-27,1337353,1683129,1123977,CUB,Cuba
2022-05-28,1337353,1683129,1123977,CUB,Cuba
2022-05-29,1337353,1683129,1123977,CUB,Cuba
2022-05-30,1337353,1683129,1123977,CUB,Cuba
2022-05-31,1337353,1683129,1123977,CUB,Cuba
2022-06-01,1335907,1678917,1120547,CUB,Cuba
2022-06-02,1335907,1678917,1120547,CUB,Cuba
