date,value,value_high,value_low,iso_code,country_name
2022-02-28,5677549,5677549,5677549,ZWE,Zimbabwe
2022-03-01,5754397,5754397,5754397,ZWE,Zimbabwe
2022-03-02,5839652,5839652,5839652,ZWE,Zimbabwe
2022-03-03,5916597,5916597,5916597,ZWE,Zimbabwe
2022-03-04,6082049,6082049,6082049,ZWE,Zimbabwe
2022-03-05,6283162,6283162,6283162,ZWE,Zimbabwe
2022-03-06,6233984,6233984,6233984,ZWE,Zimbabwe
2022-03-07,6210467,6210467,6210467,ZWE,Zimbabwe
2022-03-08,6335292,6335292,6335292,ZWE,Zimbabwe
2022-03-09,6243646,6243646,6243646,ZWE,Zimbabwe
2022-03-10,6170352,6170352,6170352,ZWE,Zimbabwe
2022-03-11,6128772,6128772,6128772,ZWE,Zimbabwe
2022-03-12,6098232,6098232,6098232,ZWE,Zimbabwe
2022-03-13,6280345,6280345,6280345,ZWE,Zimbabwe
2022-03-14,6229151,6229151,6229151,ZWE,Zimbabwe
2022-03-15,6169305,6169305,6169305,ZWE,Zimbabwe
2022-03-16,6074465,6074465,6074465,ZWE,Zimbabwe
2022-03-17,5984203,5984203,5984203,ZWE,Zimbabwe
2022-03-18,5972746,5972746,5972746,ZWE,Zimbabwe
2022-03-19,5909528,5909528,5909528,ZWE,Zimbabwe
2022-03-20,5878683,5878683,5878683,ZWE,Zimbabwe
2022-03-21,5874126,5874126,5874126,ZWE,Zimbabwe
2022-03-22,5895748,5895748,5895748,ZWE,Zimbabwe
2022-03-23,5845719,5845719,5845719,ZWE,Zimbabwe
2022-03-24,5744561,5744561,5744561,ZWE,Zimbabwe
2022-03-25,5693389,5693389,5693389,ZWE,Zimbabwe
2022-03-26,5651299,5651299,5651299,ZWE,Zimbabwe
2022-03-27,5664666,5664666,5664666,ZWE,Zimbabwe
2022-03-28,5632964,5632964,5632964,ZWE,Zimbabwe
2022-03-29,5707462,5707462,5707462,ZWE,Zimbabwe
2022-03-30,5693737,5693737,5693737,ZWE,Zimbabwe
2022-03-31,5542697,5542697,5542697,ZWE,Zimbabwe
2022-04-01,5392818,5392818,5392818,ZWE,Zimbabwe
2022-04-02,5401707,5401707,5401707,ZWE,Zimbabwe
2022-04-03,5290898,5290898,5290898,ZWE,Zimbabwe
2022-04-04,5158054,5158054,5158054,ZWE,Zimbabwe
2022-04-05,5156897,5156897,5156897,ZWE,Zimbabwe
2022-04-06,5194176,5194176,5194176,ZWE,Zimbabwe
2022-04-07,5106283,5106283,5106283,ZWE,Zimbabwe
2022-04-08,5196049,5196049,5196049,ZWE,Zimbabwe
2022-04-09,5182219,5182219,5182219,ZWE,Zimbabwe
2022-04-10,5176873,5176873,5176873,ZWE,Zimbabwe
2022-04-11,5195300,5195300,5195300,ZWE,Zimbabwe
2022-04-12,5035603,5035603,5035603,ZWE,Zimbabwe
2022-04-13,4927469,4927469,4927469,ZWE,Zimbabwe
2022-04-14,4874362,4874362,4874362,ZWE,Zimbabwe
2022-04-15,4902486,4902486,4902486,ZWE,Zimbabwe
2022-04-16,4967567,4967567,4967567,ZWE,Zimbabwe
2022-04-17,4856605,4856605,4856605,ZWE,Zimbabwe
2022-04-18,4851061,4851061,4851061,ZWE,Zimbabwe
2022-04-19,4872392,4872392,4872392,ZWE,Zimbabwe
2022-04-20,4860273,4860273,4860273,ZWE,Zimbabwe
2022-04-21,4845149,4845149,4845149,ZWE,Zimbabwe
2022-04-22,4923985,4923985,4923985,ZWE,Zimbabwe
2022-04-23,4958451,4958451,4958451,ZWE,Zimbabwe
2022-04-24,4910025,4910025,4910025,ZWE,Zimbabwe
