date,value,value_high,value_low,iso_code,country_name
2022-02-28,2785273,3293598,2309971,SEN,Senegal
2022-03-01,2783507,3297215,2319405,SEN,Senegal
2022-03-02,2785691,3305137,2319405,SEN,Senegal
2022-03-03,2783507,3297215,2319405,SEN,Senegal
2022-03-04,2783507,3297215,2319405,SEN,Senegal
2022-03-05,2785883,3299187,2320574,SEN,Senegal
2022-03-06,2844724,3398329,2360749,SEN,Senegal
2022-03-07,2819957,3378026,2347274,SEN,Senegal
2022-03-08,2819957,3378026,2347274,SEN,Senegal
2022-03-09,2819957,3378026,2347274,SEN,Senegal
2022-03-10,2825968,3402085,2340563,SEN,Senegal
2022-03-11,2790663,3306117,2313692,SEN,Senegal
2022-03-12,2821512,3400109,2339177,SEN,Senegal
2022-03-13,2822672,3400109,2339609,SEN,Senegal
2022-03-14,2823685,3401050,2348121,SEN,Senegal
2022-03-15,2823685,3401050,2348121,SEN,Senegal
2022-03-16,2824228,3401050,2348121,SEN,Senegal
2022-03-17,2823685,3401050,2348121,SEN,Senegal
2022-03-18,2823685,3401050,2348121,SEN,Senegal
2022-03-19,2824228,3401050,2348121,SEN,Senegal
2022-03-20,2815583,3394823,2346434,SEN,Senegal
2022-03-21,2812551,3394545,2342365,SEN,Senegal
2022-03-22,2812551,3394545,2342365,SEN,Senegal
2022-03-23,2812551,3394545,2342365,SEN,Senegal
2022-03-24,2814076,3394823,2343977,SEN,Senegal
2022-03-25,2815583,3394823,2346637,SEN,Senegal
2022-03-26,2814076,3394823,2343977,SEN,Senegal
2022-03-27,2814076,3394823,2343977,SEN,Senegal
2022-03-28,2813709,3394823,2343977,SEN,Senegal
2022-03-29,2813709,3394823,2343977,SEN,Senegal
2022-03-30,2813709,3394823,2343977,SEN,Senegal
2022-03-31,2814076,3395347,2343977,SEN,Senegal
2022-04-01,2824763,3395267,2340610,SEN,Senegal
2022-04-02,2824763,3395267,2340610,SEN,Senegal
2022-04-03,2824396,3395267,2340610,SEN,Senegal
2022-04-04,2824396,3395267,2340610,SEN,Senegal
2022-04-05,2827461,3395114,2342222,SEN,Senegal
2022-04-06,2827461,3395114,2342222,SEN,Senegal
2022-04-07,2827828,3395114,2342222,SEN,Senegal
2022-04-08,2829138,3395114,2345493,SEN,Senegal
2022-04-09,2838372,3402045,2346416,SEN,Senegal
2022-04-10,2837139,3402045,2346416,SEN,Senegal
2022-04-11,2835160,3401947,2345507,SEN,Senegal
2022-04-12,2836812,3401947,2345791,SEN,Senegal
2022-04-13,2833366,3401006,2336847,SEN,Senegal
2022-04-14,2800724,3299824,2316711,SEN,Senegal
2022-04-15,2800076,3299678,2316711,SEN,Senegal
2022-04-16,2800076,3299678,2316711,SEN,Senegal
2022-04-17,2798553,3285753,2316711,SEN,Senegal
2022-04-18,2798553,3285753,2316711,SEN,Senegal
2022-04-19,2793682,3279150,2315086,SEN,Senegal
2022-04-20,2792205,3276729,2307906,SEN,Senegal
2022-04-21,2788151,3267556,2305027,SEN,Senegal
2022-04-22,2788151,3267556,2305027,SEN,Senegal
2022-04-23,2788151,3267556,2305027,SEN,Senegal
2022-04-24,2788151,3267556,2305027,SEN,Senegal
2022-04-25,2787642,3267556,2306560,SEN,Senegal
2022-04-26,2784918,3266098,2305027,SEN,Senegal
2022-04-27,2784918,3266098,2305027,SEN,Senegal
2022-04-28,2783752,3265242,2303145,SEN,Senegal
2022-04-29,2783760,3265242,2303145,SEN,Senegal
2022-04-30,2783760,3265242,2303145,SEN,Senegal
2022-05-01,2782638,3267895,2303145,SEN,Senegal
2022-05-02,2782638,3267895,2303145,SEN,Senegal
2022-05-03,2782944,3267895,2304113,SEN,Senegal
2022-05-04,2782944,3267895,2304113,SEN,Senegal
2022-05-05,2780643,3267881,2303207,SEN,Senegal
2022-05-06,2781596,3271274,2304530,SEN,Senegal
2022-05-07,2780280,3269617,2305031,SEN,Senegal
2022-05-08,2778059,3269198,2304463,SEN,Senegal
2022-05-09,2774141,3258671,2302520,SEN,Senegal
2022-05-10,2774141,3258671,2302520,SEN,Senegal
2022-05-11,2771841,3255244,2301154,SEN,Senegal
2022-05-12,2770180,3255244,2301154,SEN,Senegal
2022-05-13,2770180,3255244,2301154,SEN,Senegal
2022-05-14,2770180,3255244,2301154,SEN,Senegal
2022-05-15,2769970,3255244,2301154,SEN,Senegal
2022-05-16,2769970,3255244,2301154,SEN,Senegal
2022-05-17,2774311,3261547,2305958,SEN,Senegal
2022-05-18,2777379,3265174,2306249,SEN,Senegal
2022-05-19,2765226,3245598,2297901,SEN,Senegal
2022-05-20,2765226,3245598,2298533,SEN,Senegal
2022-05-21,2764119,3242439,2296809,SEN,Senegal
2022-05-22,2764176,3245012,2296809,SEN,Senegal
2022-05-23,2764176,3245012,2296809,SEN,Senegal
2022-05-24,2772810,3252882,2304635,SEN,Senegal
2022-05-25,2747415,3244616,2280050,SEN,Senegal
2022-05-26,2747462,3244616,2280050,SEN,Senegal
2022-05-27,2747462,3244616,2280050,SEN,Senegal
2022-05-28,2747462,3244616,2280050,SEN,Senegal
2022-05-29,2747462,3244616,2280050,SEN,Senegal
2022-05-30,2747462,3244616,2280050,SEN,Senegal
2022-05-31,2747462,3244616,2280050,SEN,Senegal
2022-06-01,2737690,3230377,2271992,SEN,Senegal
2022-06-02,2737690,3230377,2271992,SEN,Senegal
2022-06-03,2737690,3230377,2271992,SEN,Senegal
2022-06-04,2737690,3230377,2271992,SEN,Senegal
2022-06-05,2737690,3230377,2271992,SEN,Senegal
2022-06-06,2737690,3230377,2271992,SEN,Senegal
2022-06-07,2737502,3230377,2271992,SEN,Senegal
2022-06-08,2737599,3230377,2271992,SEN,Senegal
2022-06-09,2737502,3230377,2271992,SEN,Senegal
2022-06-10,2737599,3230377,2271992,SEN,Senegal
2022-06-11,2744322,3243647,2278297,SEN,Senegal
2022-06-12,2744322,3243647,2278297,SEN,Senegal
2022-06-13,2744322,3243647,2278297,SEN,Senegal
