date,value,value_high,value_low,iso_code,country_name
2022-02-28,979295,1086034,848470,LSO,Lesotho
2022-03-01,979650,1085293,849794,LSO,Lesotho
2022-03-02,979650,1085293,849794,LSO,Lesotho
2022-03-03,979650,1085295,849996,LSO,Lesotho
2022-03-04,978296,1085295,849996,LSO,Lesotho
2022-03-05,979363,1087715,848049,LSO,Lesotho
2022-03-06,976367,1087715,845557,LSO,Lesotho
2022-03-07,976635,1089325,845905,LSO,Lesotho
2022-03-08,976635,1089325,846537,LSO,Lesotho
2022-03-09,975141,1089325,844843,LSO,Lesotho
2022-03-10,975509,1091579,845325,LSO,Lesotho
2022-03-11,975011,1090669,846616,LSO,Lesotho
2022-03-12,975420,1091022,846616,LSO,Lesotho
2022-03-13,978806,1092947,848369,LSO,Lesotho
2022-03-14,983272,1103713,848875,LSO,Lesotho
2022-03-15,982598,1096697,848635,LSO,Lesotho
2022-03-16,983118,1096697,849512,LSO,Lesotho
2022-03-17,983118,1096697,849512,LSO,Lesotho
2022-03-18,983118,1096697,849512,LSO,Lesotho
2022-03-19,983253,1096941,849512,LSO,Lesotho
2022-03-20,985561,1097140,850288,LSO,Lesotho
2022-03-21,1017902,1133254,868721,LSO,Lesotho
2022-03-22,1023926,1150327,875236,LSO,Lesotho
2022-03-23,1017215,1144559,867188,LSO,Lesotho
2022-03-24,997169,1121729,861855,LSO,Lesotho
2022-03-25,981324,1104357,851975,LSO,Lesotho
2022-03-26,979603,1102605,850743,LSO,Lesotho
2022-03-27,978584,1102484,850743,LSO,Lesotho
2022-03-28,978011,1102142,850743,LSO,Lesotho
2022-03-29,976295,1101386,850588,LSO,Lesotho
2022-03-30,976295,1101386,850588,LSO,Lesotho
2022-03-31,976926,1102103,851862,LSO,Lesotho
2022-04-01,985091,1115050,859082,LSO,Lesotho
2022-04-02,985500,1115341,859082,LSO,Lesotho
2022-04-03,988312,1116347,859142,LSO,Lesotho
2022-04-04,988758,1116349,859142,LSO,Lesotho
2022-04-05,985645,1109097,855527,LSO,Lesotho
2022-04-06,989789,1111155,857737,LSO,Lesotho
2022-04-07,989789,1111155,857737,LSO,Lesotho
2022-04-08,989789,1111155,857737,LSO,Lesotho
2022-04-09,989789,1111155,857737,LSO,Lesotho
2022-04-10,989766,1111155,857807,LSO,Lesotho
2022-04-11,995600,1118761,862245,LSO,Lesotho
2022-04-12,995600,1118761,862245,LSO,Lesotho
2022-04-13,995806,1118761,862245,LSO,Lesotho
2022-04-14,988885,1113500,859983,LSO,Lesotho
2022-04-15,988514,1113500,859983,LSO,Lesotho
2022-04-16,988514,1113500,859983,LSO,Lesotho
2022-04-17,988514,1113500,859983,LSO,Lesotho
2022-04-18,988378,1113500,859550,LSO,Lesotho
2022-04-19,988151,1113500,859550,LSO,Lesotho
2022-04-20,988151,1113500,859550,LSO,Lesotho
2022-04-21,995793,1114576,861875,LSO,Lesotho
2022-04-22,995793,1114576,861875,LSO,Lesotho
2022-04-23,995793,1114576,861875,LSO,Lesotho
2022-04-24,995793,1114576,861875,LSO,Lesotho
2022-04-25,994853,1112715,860460,LSO,Lesotho
2022-04-26,988168,1111550,856774,LSO,Lesotho
2022-04-27,988168,1111550,856774,LSO,Lesotho
2022-04-28,988168,1111550,856774,LSO,Lesotho
2022-04-29,988168,1111550,856774,LSO,Lesotho
2022-04-30,988168,1111550,856774,LSO,Lesotho
2022-05-01,990423,1114830,857176,LSO,Lesotho
2022-05-02,990423,1114830,857176,LSO,Lesotho
2022-05-03,990423,1114830,857176,LSO,Lesotho
2022-05-04,990535,1114830,858021,LSO,Lesotho
2022-05-05,990535,1114830,858021,LSO,Lesotho
2022-05-06,979731,1104683,853344,LSO,Lesotho
2022-05-07,979731,1104683,853344,LSO,Lesotho
2022-05-08,979731,1104683,853344,LSO,Lesotho
2022-05-09,979731,1104683,853344,LSO,Lesotho
2022-05-10,979731,1104683,853344,LSO,Lesotho
2022-05-11,978406,1103481,852029,LSO,Lesotho
2022-05-12,978406,1103481,852029,LSO,Lesotho
2022-05-13,978668,1103481,852029,LSO,Lesotho
2022-05-14,978668,1103481,852029,LSO,Lesotho
2022-05-15,978668,1103481,852029,LSO,Lesotho
2022-05-16,978668,1103481,852029,LSO,Lesotho
2022-05-17,978574,1104229,852959,LSO,Lesotho
2022-05-18,979510,1104229,852959,LSO,Lesotho
2022-05-19,979638,1104229,852959,LSO,Lesotho
2022-05-20,979638,1104229,852788,LSO,Lesotho
2022-05-21,980980,1103471,854494,LSO,Lesotho
2022-05-22,980843,1103471,854494,LSO,Lesotho
2022-05-23,977139,1099418,852133,LSO,Lesotho
2022-05-24,976111,1098230,852560,LSO,Lesotho
2022-05-25,971495,1095772,851130,LSO,Lesotho
2022-05-26,971685,1095673,851970,LSO,Lesotho
2022-05-27,971685,1095673,851970,LSO,Lesotho
2022-05-28,970629,1095379,849692,LSO,Lesotho
2022-05-29,970419,1093564,849692,LSO,Lesotho
2022-05-30,968980,1092239,849692,LSO,Lesotho
2022-05-31,968622,1091810,849692,LSO,Lesotho
2022-06-01,968252,1086794,850289,LSO,Lesotho
2022-06-02,968252,1086794,850289,LSO,Lesotho
