date,value,value_high,value_low,iso_code,country_name
2022-02-28,178728,178728,178728,HND,Honduras
2022-03-01,171958,171958,171958,HND,Honduras
2022-03-02,170224,170224,170224,HND,Honduras
2022-03-03,165796,165796,165796,HND,Honduras
2022-03-04,170774,170774,170774,HND,Honduras
2022-03-05,169151,169151,169151,HND,Honduras
2022-03-06,169071,169071,169071,HND,Honduras
2022-03-07,167107,167107,167107,HND,Honduras
2022-03-08,148272,148272,148272,HND,Honduras
2022-03-09,147909,147909,147909,HND,Honduras
2022-03-10,141706,141706,141706,HND,Honduras
2022-03-11,141166,141166,141166,HND,Honduras
2022-03-12,134461,134461,134461,HND,Honduras
2022-03-13,136774,136774,136774,HND,Honduras
2022-03-14,132190,132190,132190,HND,Honduras
2022-03-15,130813,130813,130813,HND,Honduras
2022-03-16,127201,127201,127201,HND,Honduras
2022-03-17,127203,127203,127203,HND,Honduras
2022-03-18,108180,108180,108180,HND,Honduras
2022-03-19,104848,104848,104848,HND,Honduras
2022-03-20,116390,116390,116390,HND,Honduras
2022-03-21,116113,116113,116113,HND,Honduras
2022-03-22,110581,110581,110581,HND,Honduras
2022-03-23,110518,110518,110518,HND,Honduras
2022-03-24,104013,104013,104013,HND,Honduras
2022-03-25,103768,103768,103768,HND,Honduras
2022-03-26,104317,104317,104317,HND,Honduras
2022-03-27,96120,96120,96120,HND,Honduras
2022-03-28,98968,98968,98968,HND,Honduras
2022-03-29,101694,101694,101694,HND,Honduras
2022-03-30,103626,103626,103626,HND,Honduras
2022-03-31,108244,108244,108244,HND,Honduras
2022-04-01,112222,112222,112222,HND,Honduras
2022-04-02,116256,116256,116256,HND,Honduras
2022-04-03,117140,117140,117140,HND,Honduras
2022-04-04,119382,119382,119382,HND,Honduras
2022-04-05,123409,123409,123409,HND,Honduras
2022-04-06,113024,113024,113024,HND,Honduras
2022-04-07,113181,113181,113181,HND,Honduras
2022-04-08,116017,116017,116017,HND,Honduras
2022-04-09,108496,108496,108496,HND,Honduras
2022-04-10,109724,109724,109724,HND,Honduras
2022-04-11,107069,107069,107069,HND,Honduras
2022-04-12,104732,104732,104732,HND,Honduras
2022-04-13,103764,103764,103764,HND,Honduras
2022-04-14,101352,101352,101352,HND,Honduras
2022-04-15,98401,98401,98401,HND,Honduras
2022-04-16,98422,98422,98422,HND,Honduras
2022-04-17,100239,100239,100239,HND,Honduras
2022-04-18,100435,100435,100435,HND,Honduras
2022-04-19,99626,99626,99626,HND,Honduras
2022-04-20,103992,103992,103992,HND,Honduras
2022-04-21,107795,107795,107795,HND,Honduras
2022-04-22,103659,103659,103659,HND,Honduras
2022-04-23,103345,103345,103345,HND,Honduras
2022-04-24,101522,101522,101522,HND,Honduras
2022-04-25,108973,108973,108973,HND,Honduras
2022-04-26,121466,121466,121466,HND,Honduras
2022-04-27,114787,114787,114787,HND,Honduras
2022-04-28,113134,113134,113134,HND,Honduras
2022-04-29,111463,111463,111463,HND,Honduras
2022-04-30,118003,118003,118003,HND,Honduras
2022-05-01,120412,120412,120412,HND,Honduras
2022-05-02,122830,122830,122830,HND,Honduras
2022-05-03,120757,120757,120757,HND,Honduras
2022-05-04,120284,120284,120284,HND,Honduras
2022-05-05,121011,121011,121011,HND,Honduras
2022-05-06,124487,124487,124487,HND,Honduras
2022-05-07,143061,143061,143061,HND,Honduras
2022-05-08,141807,141807,141807,HND,Honduras
2022-05-09,140407,140407,140407,HND,Honduras
2022-05-10,148374,148374,148374,HND,Honduras
2022-05-11,149181,149181,149181,HND,Honduras
2022-05-12,155950,155950,155950,HND,Honduras
2022-05-13,156303,156303,156303,HND,Honduras
2022-05-14,155818,155818,155818,HND,Honduras
2022-05-15,157548,157548,157548,HND,Honduras
2022-05-16,159454,159454,159454,HND,Honduras
2022-05-17,166328,166328,166328,HND,Honduras
2022-05-18,164924,164924,164924,HND,Honduras
2022-05-19,147105,147105,147105,HND,Honduras
2022-05-20,147796,147796,147796,HND,Honduras
2022-05-21,136519,136519,136519,HND,Honduras
2022-05-22,137468,137468,137468,HND,Honduras
2022-05-23,140617,140617,140617,HND,Honduras
2022-05-24,144224,144224,144224,HND,Honduras
2022-05-25,147643,147643,147643,HND,Honduras
2022-05-26,154584,154584,154584,HND,Honduras
2022-05-27,148696,148696,148696,HND,Honduras
2022-05-28,144574,144574,144574,HND,Honduras
2022-05-29,155458,155458,155458,HND,Honduras
2022-05-30,143814,143814,143814,HND,Honduras
2022-05-31,146188,146188,146188,HND,Honduras
2022-06-01,138282,138282,138282,HND,Honduras
2022-06-02,140724,140724,140724,HND,Honduras
2022-06-03,139406,139406,139406,HND,Honduras
2022-06-04,136143,136143,136143,HND,Honduras
2022-06-05,131842,131842,131842,HND,Honduras
2022-06-06,130183,130183,130183,HND,Honduras
2022-06-07,128468,128468,128468,HND,Honduras
2022-06-08,128155,128155,128155,HND,Honduras
2022-06-09,136090,136090,136090,HND,Honduras
2022-06-10,140758,140758,140758,HND,Honduras
2022-06-11,141620,141620,141620,HND,Honduras
2022-06-12,141393,141393,141393,HND,Honduras
2022-06-13,142379,142379,142379,HND,Honduras
