date,value,value_high,value_low,iso_code,country_name
2022-02-28,10800084,12913773,9005537,EGY,Egypt
2022-03-01,11881005,14456950,9875441,EGY,Egypt
2022-03-02,11881005,14456950,9875441,EGY,Egypt
2022-03-03,11881005,14456950,9875441,EGY,Egypt
2022-03-04,11881005,14456950,9875441,EGY,Egypt
2022-03-05,11876231,14452172,9881877,EGY,Egypt
2022-03-06,11876231,14452172,9881877,EGY,Egypt
2022-03-07,11876231,14452172,9881877,EGY,Egypt
2022-03-08,11876231,14452172,9881877,EGY,Egypt
2022-03-09,11876231,14452172,9881877,EGY,Egypt
2022-03-10,11736220,14333208,9712992,EGY,Egypt
2022-03-11,11750543,14337858,9711371,EGY,Egypt
2022-03-12,11750543,14337858,9711371,EGY,Egypt
2022-03-13,11750543,14337858,9711371,EGY,Egypt
2022-03-14,11748669,14337858,9709175,EGY,Egypt
2022-03-15,11748126,14337858,9708208,EGY,Egypt
2022-03-16,11748669,14337858,9709175,EGY,Egypt
2022-03-17,11747587,14337376,9708102,EGY,Egypt
2022-03-18,11743468,14329097,9703123,EGY,Egypt
2022-03-19,11748669,14337858,9709175,EGY,Egypt
2022-03-20,11748669,14337858,9709175,EGY,Egypt
2022-03-21,11753799,14327378,9711934,EGY,Egypt
2022-03-22,11753885,14327378,9711934,EGY,Egypt
2022-03-23,11709007,14226640,9525089,EGY,Egypt
2022-03-24,11705516,14234702,9519444,EGY,Egypt
2022-03-25,11627486,14149574,9492163,EGY,Egypt
2022-03-26,11604514,14094022,9364984,EGY,Egypt
2022-03-27,11605570,14094022,9364984,EGY,Egypt
2022-03-28,11603050,14108228,9362943,EGY,Egypt
2022-03-29,11603050,14108228,9362943,EGY,Egypt
2022-03-30,11143737,13599487,9178179,EGY,Egypt
2022-03-31,11161247,13599487,9181802,EGY,Egypt
2022-04-01,11544541,14493609,9364719,EGY,Egypt
2022-04-02,11541116,14490394,9364719,EGY,Egypt
2022-04-03,11363244,14337510,9339544,EGY,Egypt
2022-04-04,11369377,14366663,9340184,EGY,Egypt
2022-04-05,11331214,14216203,9313766,EGY,Egypt
2022-04-06,11344866,14216203,9313766,EGY,Egypt
2022-04-07,11371911,14291381,9344713,EGY,Egypt
2022-04-08,11469486,14432581,9366252,EGY,Egypt
2022-04-09,11469652,14432581,9367212,EGY,Egypt
2022-04-10,11510174,14361298,9370867,EGY,Egypt
2022-04-11,11556926,14416030,9372158,EGY,Egypt
2022-04-12,11585176,14438220,9373232,EGY,Egypt
2022-04-13,11600914,14512450,9383762,EGY,Egypt
2022-04-14,11614205,14511803,9383151,EGY,Egypt
2022-04-15,11621550,14632784,9388539,EGY,Egypt
2022-04-16,11621550,14632784,9388539,EGY,Egypt
2022-04-17,11610116,14582767,9388122,EGY,Egypt
2022-04-18,11610116,14582767,9388122,EGY,Egypt
2022-04-19,11588790,14578873,9388933,EGY,Egypt
2022-04-20,11593371,14578873,9392686,EGY,Egypt
2022-04-21,11591371,14577984,9392389,EGY,Egypt
2022-04-22,11587492,14577984,9392389,EGY,Egypt
2022-04-23,11585974,14577984,9392389,EGY,Egypt
2022-04-24,11585974,14577984,9392389,EGY,Egypt
2022-04-25,11585974,14577984,9392389,EGY,Egypt
2022-04-26,11554716,14569631,9385875,EGY,Egypt
2022-04-27,11509853,14545155,9378271,EGY,Egypt
2022-04-28,11509853,14545155,9378271,EGY,Egypt
2022-04-29,11502078,14537840,9378271,EGY,Egypt
2022-04-30,11502078,14537840,9378271,EGY,Egypt
2022-05-01,11498344,14542641,9388271,EGY,Egypt
2022-05-02,11484522,14538866,9379351,EGY,Egypt
2022-05-03,11368879,14415604,9293595,EGY,Egypt
2022-05-04,11304098,14394208,9274306,EGY,Egypt
2022-05-05,11304207,14394208,9272255,EGY,Egypt
2022-05-06,11312017,14393278,9278029,EGY,Egypt
2022-05-07,11316848,14393278,9278029,EGY,Egypt
2022-05-08,11316848,14393278,9278029,EGY,Egypt
2022-05-09,11314108,14393278,9278029,EGY,Egypt
2022-05-10,11334615,14397652,9277475,EGY,Egypt
2022-05-11,11364087,14467549,9288279,EGY,Egypt
2022-05-12,11460449,14586153,9325446,EGY,Egypt
2022-05-13,11481918,14589884,9325453,EGY,Egypt
2022-05-14,11490913,14589884,9325453,EGY,Egypt
2022-05-15,11526368,14722810,9342940,EGY,Egypt
2022-05-16,11578970,14906934,9343365,EGY,Egypt
2022-05-17,11594536,15803134,9386244,EGY,Egypt
2022-05-18,11594136,15803134,9386244,EGY,Egypt
2022-05-19,11594136,15803134,9386244,EGY,Egypt
2022-05-20,11594136,15803134,9386244,EGY,Egypt
2022-05-21,11631765,15887521,9372581,EGY,Egypt
2022-05-22,11631765,15917846,9372581,EGY,Egypt
2022-05-23,11631765,15917846,9372581,EGY,Egypt
2022-05-24,11655903,15938292,9381700,EGY,Egypt
2022-05-25,11650818,15938292,9381700,EGY,Egypt
2022-05-26,11650818,15938292,9381700,EGY,Egypt
2022-05-27,11650818,15938292,9381700,EGY,Egypt
2022-05-28,11643067,15938288,9381757,EGY,Egypt
2022-05-29,11631192,15938288,9381757,EGY,Egypt
2022-05-30,11631192,15938288,9381757,EGY,Egypt
2022-05-31,11632118,15939501,9368240,EGY,Egypt
2022-06-01,11650049,15949380,9360506,EGY,Egypt
2022-06-02,11649055,15949380,9358853,EGY,Egypt
