date,value,value_high,value_low,iso_code,country_name
2022-02-28,320087,455835,240014,BWA,Botswana
2022-03-01,318780,454326,240436,BWA,Botswana
2022-03-02,318780,454326,240436,BWA,Botswana
2022-03-03,318780,454326,240436,BWA,Botswana
2022-03-04,318780,454326,240436,BWA,Botswana
2022-03-05,319514,455765,240237,BWA,Botswana
2022-03-06,319514,455765,240237,BWA,Botswana
2022-03-07,319514,455765,240237,BWA,Botswana
2022-03-08,319514,455765,240237,BWA,Botswana
2022-03-09,319514,455765,240237,BWA,Botswana
2022-03-10,319514,455765,239603,BWA,Botswana
2022-03-11,321161,457874,238941,BWA,Botswana
2022-03-12,321161,457874,238941,BWA,Botswana
2022-03-13,321161,457874,238941,BWA,Botswana
2022-03-14,321161,457874,238941,BWA,Botswana
2022-03-15,321161,457874,238941,BWA,Botswana
2022-03-16,321161,457874,238941,BWA,Botswana
2022-03-17,321161,457874,238941,BWA,Botswana
2022-03-18,321161,457874,238941,BWA,Botswana
2022-03-19,321161,457874,238941,BWA,Botswana
2022-03-20,321161,457874,238941,BWA,Botswana
2022-03-21,322363,458609,238935,BWA,Botswana
2022-03-22,322363,458609,238935,BWA,Botswana
2022-03-23,322363,458609,238935,BWA,Botswana
2022-03-24,323189,458653,239302,BWA,Botswana
2022-03-25,323189,458653,239302,BWA,Botswana
2022-03-26,323189,458653,239302,BWA,Botswana
2022-03-27,323189,458653,239302,BWA,Botswana
2022-03-28,323189,458653,239302,BWA,Botswana
2022-03-29,323189,458653,239302,BWA,Botswana
2022-03-30,323189,458653,239302,BWA,Botswana
2022-03-31,323189,458653,239302,BWA,Botswana
2022-04-01,322968,458976,239721,BWA,Botswana
2022-04-02,322968,458976,239721,BWA,Botswana
2022-04-03,322968,458976,239721,BWA,Botswana
2022-04-04,322968,458976,239721,BWA,Botswana
2022-04-05,323943,459634,239936,BWA,Botswana
2022-04-06,323943,459634,239936,BWA,Botswana
2022-04-07,323943,459634,239936,BWA,Botswana
2022-04-08,323943,459634,239936,BWA,Botswana
2022-04-09,323943,459634,239936,BWA,Botswana
2022-04-10,323943,459634,239936,BWA,Botswana
2022-04-11,324957,461941,240492,BWA,Botswana
2022-04-12,324957,461941,240492,BWA,Botswana
2022-04-13,324957,461941,240492,BWA,Botswana
2022-04-14,325429,463371,243441,BWA,Botswana
2022-04-15,325422,463371,243441,BWA,Botswana
2022-04-16,325422,463371,243441,BWA,Botswana
2022-04-17,325422,463371,243441,BWA,Botswana
2022-04-18,325422,463371,243441,BWA,Botswana
2022-04-19,325422,463371,243441,BWA,Botswana
2022-04-20,325422,463371,243441,BWA,Botswana
2022-04-21,328049,466834,246503,BWA,Botswana
2022-04-22,328049,466834,246503,BWA,Botswana
2022-04-23,328049,466834,246503,BWA,Botswana
2022-04-24,328049,466834,246503,BWA,Botswana
2022-04-25,328049,466834,246503,BWA,Botswana
2022-04-26,328608,467707,246503,BWA,Botswana
2022-04-27,328608,467707,246503,BWA,Botswana
2022-04-28,328608,467707,246503,BWA,Botswana
2022-04-29,328608,467707,246503,BWA,Botswana
2022-04-30,328608,467707,246503,BWA,Botswana
2022-05-01,331499,469965,246868,BWA,Botswana
2022-05-02,331499,469965,246868,BWA,Botswana
2022-05-03,331499,469965,246868,BWA,Botswana
2022-05-04,331499,469965,246868,BWA,Botswana
2022-05-05,331499,469965,246868,BWA,Botswana
2022-05-06,334045,471248,246798,BWA,Botswana
2022-05-07,334045,471248,246798,BWA,Botswana
2022-05-08,334045,471248,246798,BWA,Botswana
2022-05-09,334045,471248,246798,BWA,Botswana
2022-05-10,334045,471248,246798,BWA,Botswana
2022-05-11,334835,471749,247045,BWA,Botswana
2022-05-12,334835,471749,247045,BWA,Botswana
2022-05-13,334835,471749,247045,BWA,Botswana
2022-05-14,334835,471749,247045,BWA,Botswana
2022-05-15,334860,471749,247265,BWA,Botswana
2022-05-16,334860,471749,247265,BWA,Botswana
2022-05-17,334377,470598,247265,BWA,Botswana
2022-05-18,334377,470598,247265,BWA,Botswana
2022-05-19,334377,470598,247265,BWA,Botswana
2022-05-20,334377,470598,247265,BWA,Botswana
2022-05-21,335590,470993,247456,BWA,Botswana
2022-05-22,335590,470993,247456,BWA,Botswana
2022-05-23,335590,470993,247456,BWA,Botswana
2022-05-24,332396,469776,246646,BWA,Botswana
2022-05-25,332396,469776,246646,BWA,Botswana
2022-05-26,332396,469776,246646,BWA,Botswana
2022-05-27,332396,469776,246646,BWA,Botswana
2022-05-28,332396,469776,246646,BWA,Botswana
2022-05-29,332396,469776,246646,BWA,Botswana
2022-05-30,332396,469776,246646,BWA,Botswana
2022-05-31,332396,469776,246646,BWA,Botswana
2022-06-01,324555,462842,244234,BWA,Botswana
2022-06-02,324555,462842,244234,BWA,Botswana
2022-06-03,324555,462842,244234,BWA,Botswana
2022-06-04,324555,462842,244234,BWA,Botswana
2022-06-05,324555,462842,244234,BWA,Botswana
2022-06-06,324555,462842,244234,BWA,Botswana
2022-06-07,324555,462842,244234,BWA,Botswana
2022-06-08,324555,462842,244234,BWA,Botswana
2022-06-09,324555,462842,244234,BWA,Botswana
2022-06-10,324555,462842,244234,BWA,Botswana
2022-06-11,325004,463621,244234,BWA,Botswana
2022-06-12,325004,463621,244234,BWA,Botswana
2022-06-13,325004,463621,244234,BWA,Botswana
