date,value,value_high,value_low,iso_code,country_name
2022-02-28,2929917,3640775,2261791,KHM,Cambodia
2022-03-01,2902698,3557122,2233725,KHM,Cambodia
2022-03-02,2903874,3570776,2233725,KHM,Cambodia
2022-03-03,2903874,3581881,2233725,KHM,Cambodia
2022-03-04,2915227,3588763,2245670,KHM,Cambodia
2022-03-05,2916598,3606168,2248300,KHM,Cambodia
2022-03-06,2910503,3600471,2241601,KHM,Cambodia
2022-03-07,2910503,3600471,2241601,KHM,Cambodia
2022-03-08,2910242,3591121,2241601,KHM,Cambodia
2022-03-09,2939235,3633076,2259726,KHM,Cambodia
2022-03-10,2941237,3633076,2259995,KHM,Cambodia
2022-03-11,2946793,3634609,2260318,KHM,Cambodia
2022-03-12,2944277,3629590,2259020,KHM,Cambodia
2022-03-13,2948794,3645973,2260318,KHM,Cambodia
2022-03-14,2951059,3645994,2262836,KHM,Cambodia
2022-03-15,2954134,3649415,2261245,KHM,Cambodia
2022-03-16,2958028,3652583,2279834,KHM,Cambodia
2022-03-17,2964381,3653105,2279834,KHM,Cambodia
2022-03-18,2964381,3653105,2279834,KHM,Cambodia
2022-03-19,2964381,3653105,2279834,KHM,Cambodia
2022-03-20,2964381,3653105,2279834,KHM,Cambodia
2022-03-21,2953363,3618363,2275703,KHM,Cambodia
2022-03-22,2956351,3624375,2276978,KHM,Cambodia
2022-03-23,2957740,3625297,2276978,KHM,Cambodia
2022-03-24,2958665,3634864,2279992,KHM,Cambodia
2022-03-25,2960182,3646591,2277072,KHM,Cambodia
2022-03-26,2960182,3646591,2277072,KHM,Cambodia
2022-03-27,2960182,3646591,2277072,KHM,Cambodia
2022-03-28,2960182,3646591,2277072,KHM,Cambodia
2022-03-29,2960182,3646591,2277072,KHM,Cambodia
2022-03-30,2964118,3646591,2277072,KHM,Cambodia
2022-03-31,2965313,3646591,2277072,KHM,Cambodia
2022-04-01,2920279,3604031,2256670,KHM,Cambodia
2022-04-02,2920279,3604031,2256670,KHM,Cambodia
2022-04-03,2920279,3604031,2256670,KHM,Cambodia
2022-04-04,2920279,3604031,2256670,KHM,Cambodia
2022-04-05,2925475,3613557,2263714,KHM,Cambodia
2022-04-06,2925397,3613557,2263714,KHM,Cambodia
2022-04-07,2925397,3613557,2263714,KHM,Cambodia
2022-04-08,2925397,3613557,2263714,KHM,Cambodia
2022-04-09,2925397,3613557,2263714,KHM,Cambodia
2022-04-10,2925397,3613557,2263714,KHM,Cambodia
2022-04-11,2927686,3616080,2262326,KHM,Cambodia
2022-04-12,2927355,3616080,2262632,KHM,Cambodia
2022-04-13,2927355,3616080,2262632,KHM,Cambodia
2022-04-14,2932210,3615690,2267489,KHM,Cambodia
2022-04-15,2931026,3615690,2267489,KHM,Cambodia
2022-04-16,2931026,3615690,2267489,KHM,Cambodia
2022-04-17,2931026,3615690,2267489,KHM,Cambodia
2022-04-18,2931026,3615690,2267489,KHM,Cambodia
2022-04-19,2931618,3616114,2267489,KHM,Cambodia
2022-04-20,2931618,3616114,2267489,KHM,Cambodia
2022-04-21,2930839,3619559,2267603,KHM,Cambodia
2022-04-22,2930839,3619559,2267603,KHM,Cambodia
2022-04-23,2930839,3619559,2267603,KHM,Cambodia
2022-04-24,2930839,3619559,2267603,KHM,Cambodia
2022-04-25,2942451,3641851,2275842,KHM,Cambodia
2022-04-26,2929322,3617647,2268859,KHM,Cambodia
2022-04-27,2928301,3613833,2271147,KHM,Cambodia
2022-04-28,2928301,3613833,2271147,KHM,Cambodia
2022-04-29,2955833,3682177,2277502,KHM,Cambodia
2022-04-30,2955833,3682177,2277502,KHM,Cambodia
2022-05-01,2932267,3624489,2266544,KHM,Cambodia
2022-05-02,2887937,3584322,2231927,KHM,Cambodia
2022-05-03,2887937,3584322,2231927,KHM,Cambodia
2022-05-04,2887937,3584322,2231927,KHM,Cambodia
2022-05-05,2887937,3584322,2231927,KHM,Cambodia
2022-05-06,2886824,3590832,2230338,KHM,Cambodia
2022-05-07,2886824,3590832,2230338,KHM,Cambodia
2022-05-08,2886824,3590832,2230338,KHM,Cambodia
2022-05-09,2886824,3590832,2230338,KHM,Cambodia
2022-05-10,2886824,3590832,2230338,KHM,Cambodia
2022-05-11,2879109,3565921,2224722,KHM,Cambodia
2022-05-12,2879109,3565921,2224722,KHM,Cambodia
2022-05-13,2879109,3565921,2224722,KHM,Cambodia
2022-05-14,2879109,3565921,2224722,KHM,Cambodia
2022-05-15,2879109,3565921,2224722,KHM,Cambodia
2022-05-16,2879109,3565921,2224722,KHM,Cambodia
2022-05-17,2878869,3569035,2224506,KHM,Cambodia
2022-05-18,2878869,3569035,2224506,KHM,Cambodia
2022-05-19,2878869,3569035,2224506,KHM,Cambodia
2022-05-20,2878869,3569035,2224506,KHM,Cambodia
2022-05-21,2879238,3563853,2224722,KHM,Cambodia
2022-05-22,2879238,3563853,2224722,KHM,Cambodia
2022-05-23,2879238,3563853,2224722,KHM,Cambodia
2022-05-24,2878627,3567433,2223386,KHM,Cambodia
2022-05-25,2878627,3567433,2223386,KHM,Cambodia
2022-05-26,2878627,3567433,2223386,KHM,Cambodia
2022-05-27,2878627,3567433,2223386,KHM,Cambodia
2022-05-28,2878627,3567433,2223386,KHM,Cambodia
2022-05-29,2875050,3727583,2249247,KHM,Cambodia
2022-05-30,2875050,3727583,2249247,KHM,Cambodia
2022-05-31,2875050,3727583,2249247,KHM,Cambodia
2022-06-01,2872518,3718930,2243516,KHM,Cambodia
2022-06-02,2872518,3718930,2243516,KHM,Cambodia
