date,value,value_high,value_low,iso_code,country_name
2022-02-28,1282032,1550458,1063344,TUN,Tunisia
2022-03-01,1282069,1549997,1063825,TUN,Tunisia
2022-03-02,1282069,1549997,1063825,TUN,Tunisia
2022-03-03,1282069,1549997,1063825,TUN,Tunisia
2022-03-04,1282069,1549997,1063825,TUN,Tunisia
2022-03-05,1281874,1550458,1063138,TUN,Tunisia
2022-03-06,1281874,1550458,1063138,TUN,Tunisia
2022-03-07,1281874,1550458,1064290,TUN,Tunisia
2022-03-08,1281874,1550458,1064290,TUN,Tunisia
2022-03-09,1281874,1550458,1064290,TUN,Tunisia
2022-03-10,1279802,1550458,1063138,TUN,Tunisia
2022-03-11,1279872,1549640,1061550,TUN,Tunisia
2022-03-12,1279872,1549640,1062700,TUN,Tunisia
2022-03-13,1279872,1549640,1062700,TUN,Tunisia
2022-03-14,1279872,1549640,1062700,TUN,Tunisia
2022-03-15,1279872,1549640,1062700,TUN,Tunisia
2022-03-16,1279872,1549640,1062700,TUN,Tunisia
2022-03-17,1279872,1549640,1062700,TUN,Tunisia
2022-03-18,1279872,1549640,1062700,TUN,Tunisia
2022-03-19,1279872,1549640,1062700,TUN,Tunisia
2022-03-20,1279872,1549640,1062700,TUN,Tunisia
2022-03-21,1278882,1546354,1064864,TUN,Tunisia
2022-03-22,1278882,1546354,1064864,TUN,Tunisia
2022-03-23,1278882,1546354,1064864,TUN,Tunisia
2022-03-24,1279554,1546190,1066770,TUN,Tunisia
2022-03-25,1279554,1546190,1066770,TUN,Tunisia
2022-03-26,1279554,1546190,1066770,TUN,Tunisia
2022-03-27,1279554,1546190,1066770,TUN,Tunisia
2022-03-28,1279554,1546190,1066770,TUN,Tunisia
2022-03-29,1279554,1546190,1066770,TUN,Tunisia
2022-03-30,1279554,1546190,1066770,TUN,Tunisia
2022-03-31,1280453,1547353,1064399,TUN,Tunisia
2022-04-01,1280692,1547106,1064133,TUN,Tunisia
2022-04-02,1280692,1547106,1064133,TUN,Tunisia
2022-04-03,1280692,1547106,1064133,TUN,Tunisia
2022-04-04,1280692,1547106,1064133,TUN,Tunisia
2022-04-05,1281306,1547490,1064978,TUN,Tunisia
2022-04-06,1281306,1547490,1063828,TUN,Tunisia
2022-04-07,1227364,1520607,1040702,TUN,Tunisia
2022-04-08,1234333,1521397,1040696,TUN,Tunisia
2022-04-09,1258950,1571591,1044093,TUN,Tunisia
2022-04-10,1234333,1521397,1040696,TUN,Tunisia
2022-04-11,1234074,1520808,1040072,TUN,Tunisia
2022-04-12,1234074,1520808,1040072,TUN,Tunisia
2022-04-13,1258344,1570880,1043496,TUN,Tunisia
2022-04-14,1262950,1571702,1043665,TUN,Tunisia
2022-04-15,1262950,1571702,1043665,TUN,Tunisia
2022-04-16,1262950,1571702,1049394,TUN,Tunisia
2022-04-17,1262950,1571702,1049394,TUN,Tunisia
2022-04-18,1262950,1571702,1043665,TUN,Tunisia
2022-04-19,1262950,1571702,1049394,TUN,Tunisia
2022-04-20,1279393,1585187,1051822,TUN,Tunisia
2022-04-21,1277582,1585051,1051103,TUN,Tunisia
2022-04-22,1281574,1597252,1050015,TUN,Tunisia
2022-04-23,1276847,1596400,1049478,TUN,Tunisia
2022-04-24,1284460,1600016,1056609,TUN,Tunisia
2022-04-25,1284460,1600016,1056609,TUN,Tunisia
2022-04-26,1281769,1596261,1050051,TUN,Tunisia
2022-04-27,1281769,1596261,1050051,TUN,Tunisia
2022-04-28,1276856,1595409,1049514,TUN,Tunisia
2022-04-29,1276856,1596082,1049514,TUN,Tunisia
2022-04-30,1276752,1596082,1049514,TUN,Tunisia
2022-05-01,1275973,1595817,1049514,TUN,Tunisia
2022-05-02,1275973,1595817,1049514,TUN,Tunisia
2022-05-03,1275327,1595817,1049514,TUN,Tunisia
2022-05-04,1275327,1595817,1049430,TUN,Tunisia
2022-05-05,1273548,1593221,1049430,TUN,Tunisia
2022-05-06,1275303,1593543,1049539,TUN,Tunisia
2022-05-07,1274946,1593507,1049519,TUN,Tunisia
2022-05-08,1272782,1593507,1049519,TUN,Tunisia
2022-05-09,1272618,1593507,1049519,TUN,Tunisia
2022-05-10,1274913,1594018,1049519,TUN,Tunisia
2022-05-11,1274708,1592827,1049500,TUN,Tunisia
2022-05-12,1278758,1594811,1050595,TUN,Tunisia
2022-05-13,1278758,1594811,1050595,TUN,Tunisia
2022-05-14,1278758,1594811,1050595,TUN,Tunisia
2022-05-15,1285071,1607144,1051602,TUN,Tunisia
2022-05-16,1285071,1610166,1051602,TUN,Tunisia
2022-05-17,1284785,1624905,1053845,TUN,Tunisia
2022-05-18,1282394,1624905,1052521,TUN,Tunisia
2022-05-19,1288157,1631800,1052521,TUN,Tunisia
2022-05-20,1290143,1631800,1052521,TUN,Tunisia
2022-05-21,1289483,1630558,1052960,TUN,Tunisia
2022-05-22,1289483,1630558,1052960,TUN,Tunisia
2022-05-23,1289483,1630558,1052960,TUN,Tunisia
2022-05-24,1288583,1627721,1052448,TUN,Tunisia
2022-05-25,1291246,1627721,1067346,TUN,Tunisia
2022-05-26,1291246,1627721,1067346,TUN,Tunisia
2022-05-27,1291246,1627721,1067346,TUN,Tunisia
2022-05-28,1291246,1627721,1067346,TUN,Tunisia
2022-05-29,1291246,1627721,1067346,TUN,Tunisia
2022-05-30,1291246,1627721,1067346,TUN,Tunisia
2022-05-31,1291856,1627721,1067346,TUN,Tunisia
