date,value,value_high,value_low,iso_code,country_name
2022-02-28,656310,724558,571842,TLS,Timor-Leste
2022-03-01,676565,742539,590640,TLS,Timor-Leste
2022-03-02,676565,742539,590640,TLS,Timor-Leste
2022-03-03,676565,742539,590640,TLS,Timor-Leste
2022-03-04,676565,742539,590640,TLS,Timor-Leste
2022-03-05,679136,743826,591488,TLS,Timor-Leste
2022-03-06,679136,743826,591488,TLS,Timor-Leste
2022-03-07,679136,743826,591488,TLS,Timor-Leste
2022-03-08,679136,743826,591488,TLS,Timor-Leste
2022-03-09,679136,743826,591488,TLS,Timor-Leste
2022-03-10,679136,743826,591488,TLS,Timor-Leste
2022-03-11,696157,760839,611477,TLS,Timor-Leste
2022-03-12,696157,760839,611477,TLS,Timor-Leste
2022-03-13,696157,760839,611477,TLS,Timor-Leste
2022-03-14,696157,760839,611477,TLS,Timor-Leste
2022-03-15,696157,760839,611477,TLS,Timor-Leste
2022-03-16,696157,760839,611477,TLS,Timor-Leste
2022-03-17,696157,760839,611477,TLS,Timor-Leste
2022-03-18,696157,760839,611477,TLS,Timor-Leste
2022-03-19,696157,760839,611477,TLS,Timor-Leste
2022-03-20,696157,760839,611477,TLS,Timor-Leste
2022-03-21,695359,760587,611009,TLS,Timor-Leste
2022-03-22,695359,760587,611009,TLS,Timor-Leste
2022-03-23,695359,760587,611009,TLS,Timor-Leste
2022-03-24,694662,759962,609806,TLS,Timor-Leste
2022-03-25,697738,765161,613597,TLS,Timor-Leste
2022-03-26,697738,765161,613597,TLS,Timor-Leste
2022-03-27,697650,764889,613767,TLS,Timor-Leste
2022-03-28,697738,765161,613597,TLS,Timor-Leste
2022-03-29,697738,765161,613597,TLS,Timor-Leste
2022-03-30,697738,765161,613597,TLS,Timor-Leste
2022-03-31,697738,765161,613597,TLS,Timor-Leste
2022-04-01,698665,765438,613809,TLS,Timor-Leste
2022-04-02,698665,765438,613809,TLS,Timor-Leste
2022-04-03,698665,765438,613809,TLS,Timor-Leste
2022-04-04,698665,765438,613809,TLS,Timor-Leste
2022-04-05,699931,765575,614828,TLS,Timor-Leste
2022-04-06,699931,765575,614828,TLS,Timor-Leste
2022-04-07,699931,765575,614828,TLS,Timor-Leste
2022-04-08,699931,765575,614828,TLS,Timor-Leste
2022-04-09,699931,765575,614828,TLS,Timor-Leste
2022-04-10,699931,765575,614828,TLS,Timor-Leste
2022-04-11,699566,764544,615153,TLS,Timor-Leste
2022-04-12,699566,764544,615153,TLS,Timor-Leste
2022-04-13,699566,764544,615153,TLS,Timor-Leste
2022-04-14,701691,764443,617531,TLS,Timor-Leste
