date,value,value_high,value_low,iso_code,country_name
2022-02-28,849052,911725,801629,COG,Congo Republic
2022-03-01,925633,1015070,857136,COG,Congo Republic
2022-03-02,938175,1027649,869659,COG,Congo Republic
2022-03-03,938310,1027784,869794,COG,Congo Republic
2022-03-04,946766,1036203,878269,COG,Congo Republic
2022-03-05,960226,1048756,893460,COG,Congo Republic
2022-03-06,951531,1040280,884907,COG,Congo Republic
2022-03-07,941038,1029210,874177,COG,Congo Republic
2022-03-08,967803,1055975,900942,COG,Congo Republic
2022-03-09,930649,1018345,863336,COG,Congo Republic
2022-03-10,1030557,1118818,963445,COG,Congo Republic
2022-03-11,1047515,1136365,979045,COG,Congo Republic
2022-03-12,1025106,1114107,956787,COG,Congo Republic
2022-03-13,975675,1064633,907086,COG,Congo Republic
2022-03-14,980944,1068134,911409,COG,Congo Republic
2022-03-15,979641,1067116,910894,COG,Congo Republic
2022-03-16,977389,1064409,908642,COG,Congo Republic
2022-03-17,987030,1074050,918283,COG,Congo Republic
2022-03-18,1017509,1104529,948762,COG,Congo Republic
2022-03-19,1030453,1117473,961706,COG,Congo Republic
2022-03-20,1028358,1116533,959611,COG,Congo Republic
2022-03-21,1044655,1134181,974173,COG,Congo Republic
2022-03-22,1041591,1131117,971109,COG,Congo Republic
2022-03-23,1044757,1134283,974275,COG,Congo Republic
2022-03-24,1050480,1139412,979461,COG,Congo Republic
2022-03-25,1063909,1152794,992843,COG,Congo Republic
2022-03-26,1072188,1161073,1001122,COG,Congo Republic
2022-03-27,1085105,1173990,1014039,COG,Congo Republic
2022-03-28,1087042,1175974,1016023,COG,Congo Republic
2022-03-29,1078716,1167648,1007697,COG,Congo Republic
2022-03-30,1085051,1173936,1013985,COG,Congo Republic
2022-03-31,1085538,1174423,1014472,COG,Congo Republic
2022-04-01,1088002,1177838,1019103,COG,Congo Republic
2022-04-02,1098170,1188006,1029271,COG,Congo Republic
2022-04-03,1127113,1216949,1058214,COG,Congo Republic
2022-04-04,1131821,1221657,1062922,COG,Congo Republic
2022-04-05,1142486,1229719,1073043,COG,Congo Republic
2022-04-06,1154905,1242138,1085462,COG,Congo Republic
2022-04-07,1166039,1252649,1096672,COG,Congo Republic
2022-04-08,1163003,1250917,1093149,COG,Congo Republic
2022-04-09,1132859,1222037,1062740,COG,Congo Republic
2022-04-10,1130719,1218615,1059302,COG,Congo Republic
2022-04-11,1118651,1210646,1046502,COG,Congo Republic
2022-04-12,1117373,1210258,1047246,COG,Congo Republic
2022-04-13,1110160,1202527,1039515,COG,Congo Republic
2022-04-14,1098862,1191015,1029374,COG,Congo Republic
2022-04-15,1093879,1186103,1024358,COG,Congo Republic
2022-04-16,1088332,1180556,1018811,COG,Congo Republic
2022-04-17,1076037,1168261,1006516,COG,Congo Republic
2022-04-18,1075103,1167327,1005582,COG,Congo Republic
2022-04-19,1074009,1166233,1004488,COG,Congo Republic
2022-04-20,1066172,1158370,996531,COG,Congo Republic
2022-04-21,1056388,1148482,987493,COG,Congo Republic
2022-04-22,1053269,1145363,984374,COG,Congo Republic
2022-04-23,1052241,1144335,983346,COG,Congo Republic
2022-04-24,1041117,1133211,972222,COG,Congo Republic
2022-04-25,1023299,1115393,954404,COG,Congo Republic
2022-04-26,1011229,1103282,941226,COG,Congo Republic
2022-04-27,1009728,1101781,939725,COG,Congo Republic
2022-04-28,1012373,1104238,942182,COG,Congo Republic
2022-04-29,1005312,1098199,935100,COG,Congo Republic
2022-04-30,1005024,1099812,934810,COG,Congo Republic
2022-05-01,993181,1085028,922843,COG,Congo Republic
2022-05-02,979511,1071286,909101,COG,Congo Republic
2022-05-03,959525,1051495,889263,COG,Congo Republic
2022-05-04,964067,1071148,892289,COG,Congo Republic
2022-05-05,948126,1056073,876923,COG,Congo Republic
2022-05-06,943956,1047917,872470,COG,Congo Republic
2022-05-07,930772,1034733,859286,COG,Congo Republic
2022-05-08,917941,1021886,846439,COG,Congo Republic
2022-05-09,897928,1001873,826426,COG,Congo Republic
