date,value,value_high,value_low,iso_code,country_name
2022-02-28,1405823,1743885,1128652,KGZ,Kyrgyz Republic
2022-03-01,1405422,1743533,1126668,KGZ,Kyrgyz Republic
2022-03-02,1406126,1753405,1135773,KGZ,Kyrgyz Republic
2022-03-03,1406126,1753405,1135773,KGZ,Kyrgyz Republic
2022-03-04,1407271,1755468,1139467,KGZ,Kyrgyz Republic
2022-03-05,1407843,1755845,1139467,KGZ,Kyrgyz Republic
2022-03-06,1409352,1758735,1141133,KGZ,Kyrgyz Republic
2022-03-07,1409352,1758735,1141133,KGZ,Kyrgyz Republic
2022-03-08,1417251,1775196,1145466,KGZ,Kyrgyz Republic
2022-03-09,1410776,1763112,1136211,KGZ,Kyrgyz Republic
2022-03-10,1407346,1750310,1136198,KGZ,Kyrgyz Republic
2022-03-11,1414157,1765254,1137122,KGZ,Kyrgyz Republic
2022-03-12,1414157,1765254,1137122,KGZ,Kyrgyz Republic
2022-03-13,1414157,1765254,1137122,KGZ,Kyrgyz Republic
2022-03-14,1401245,1758570,1130935,KGZ,Kyrgyz Republic
2022-03-15,1403080,1753725,1132468,KGZ,Kyrgyz Republic
2022-03-16,1380877,1699806,1116802,KGZ,Kyrgyz Republic
2022-03-17,1377952,1688101,1114589,KGZ,Kyrgyz Republic
2022-03-18,1377952,1688101,1114589,KGZ,Kyrgyz Republic
2022-03-19,1376151,1685407,1113167,KGZ,Kyrgyz Republic
2022-03-20,1374966,1684027,1106311,KGZ,Kyrgyz Republic
2022-03-21,1380067,1686630,1111875,KGZ,Kyrgyz Republic
2022-03-22,1380067,1686630,1111875,KGZ,Kyrgyz Republic
2022-03-23,1380383,1686027,1113719,KGZ,Kyrgyz Republic
2022-03-24,1386097,1704287,1116133,KGZ,Kyrgyz Republic
2022-03-25,1386099,1704287,1115451,KGZ,Kyrgyz Republic
2022-03-26,1386249,1704287,1115451,KGZ,Kyrgyz Republic
2022-03-27,1386249,1704287,1115451,KGZ,Kyrgyz Republic
2022-03-28,1386249,1704287,1115451,KGZ,Kyrgyz Republic
2022-03-29,1386249,1704287,1115451,KGZ,Kyrgyz Republic
2022-03-30,1385642,1700040,1115451,KGZ,Kyrgyz Republic
2022-03-31,1385642,1700040,1115451,KGZ,Kyrgyz Republic
2022-04-01,1385985,1700279,1116599,KGZ,Kyrgyz Republic
2022-04-02,1385985,1700279,1116599,KGZ,Kyrgyz Republic
2022-04-03,1385985,1700279,1116599,KGZ,Kyrgyz Republic
2022-04-04,1385985,1700279,1116599,KGZ,Kyrgyz Republic
