date,value,value_high,value_low,iso_code,country_name
2022-02-28,5610575,5610575,5610575,CIV,Cote d'Ivoire
2022-03-01,5633150,5633150,5633150,CIV,Cote d'Ivoire
2022-03-02,5666955,5666955,5666955,CIV,Cote d'Ivoire
2022-03-03,5660736,5660736,5660736,CIV,Cote d'Ivoire
2022-03-04,5672925,5672925,5672925,CIV,Cote d'Ivoire
2022-03-05,5666951,5666951,5666951,CIV,Cote d'Ivoire
2022-03-06,5706662,5706662,5706662,CIV,Cote d'Ivoire
2022-03-07,5744018,5744018,5744018,CIV,Cote d'Ivoire
2022-03-08,5754683,5754683,5754683,CIV,Cote d'Ivoire
2022-03-09,5793548,5793548,5793548,CIV,Cote d'Ivoire
2022-03-10,5855881,5855881,5855881,CIV,Cote d'Ivoire
2022-03-11,5850515,5850515,5850515,CIV,Cote d'Ivoire
2022-03-12,5855364,5855364,5855364,CIV,Cote d'Ivoire
2022-03-13,5973476,5973476,5973476,CIV,Cote d'Ivoire
2022-03-14,5937083,5937083,5937083,CIV,Cote d'Ivoire
2022-03-15,5980521,5980521,5980521,CIV,Cote d'Ivoire
2022-03-16,6063953,6063953,6063953,CIV,Cote d'Ivoire
2022-03-17,6028866,6028866,6028866,CIV,Cote d'Ivoire
2022-03-18,6089231,6089231,6089231,CIV,Cote d'Ivoire
2022-03-19,6078881,6078881,6078881,CIV,Cote d'Ivoire
2022-03-20,6121565,6121565,6121565,CIV,Cote d'Ivoire
2022-03-21,6125523,6125523,6125523,CIV,Cote d'Ivoire
2022-03-22,6075333,6075333,6075333,CIV,Cote d'Ivoire
2022-03-23,6124865,6124865,6124865,CIV,Cote d'Ivoire
2022-03-24,6034410,6034410,6034410,CIV,Cote d'Ivoire
2022-03-25,6028543,6028543,6028543,CIV,Cote d'Ivoire
2022-03-26,6040101,6040101,6040101,CIV,Cote d'Ivoire
2022-03-27,6019503,6019503,6019503,CIV,Cote d'Ivoire
2022-03-28,5982253,5982253,5982253,CIV,Cote d'Ivoire
2022-03-29,5937386,5937386,5937386,CIV,Cote d'Ivoire
2022-03-30,5921085,5921085,5921085,CIV,Cote d'Ivoire
2022-03-31,5883942,5883942,5883942,CIV,Cote d'Ivoire
2022-04-01,5877374,5877374,5877374,CIV,Cote d'Ivoire
2022-04-02,5902415,5902415,5902415,CIV,Cote d'Ivoire
2022-04-03,5898446,5898446,5898446,CIV,Cote d'Ivoire
2022-04-04,5873025,5873025,5873025,CIV,Cote d'Ivoire
2022-04-05,5845435,5845435,5845435,CIV,Cote d'Ivoire
2022-04-06,5854268,5854268,5854268,CIV,Cote d'Ivoire
2022-04-07,5829918,5829918,5829918,CIV,Cote d'Ivoire
2022-04-08,5822674,5822674,5822674,CIV,Cote d'Ivoire
2022-04-09,5930407,5930407,5930407,CIV,Cote d'Ivoire
2022-04-10,5884352,5884352,5884352,CIV,Cote d'Ivoire
2022-04-11,5973737,5973737,5973737,CIV,Cote d'Ivoire
2022-04-12,5943623,5943623,5943623,CIV,Cote d'Ivoire
2022-04-13,5820300,5820300,5820300,CIV,Cote d'Ivoire
2022-04-14,5767618,5767618,5767618,CIV,Cote d'Ivoire
2022-04-15,5746258,5746258,5746258,CIV,Cote d'Ivoire
2022-04-16,5719946,5719946,5719946,CIV,Cote d'Ivoire
2022-04-17,5698631,5698631,5698631,CIV,Cote d'Ivoire
2022-04-18,5709108,5709108,5709108,CIV,Cote d'Ivoire
2022-04-19,5723485,5723485,5723485,CIV,Cote d'Ivoire
2022-04-20,5667256,5667256,5667256,CIV,Cote d'Ivoire
2022-04-21,5690524,5690524,5690524,CIV,Cote d'Ivoire
2022-04-22,5589449,5589449,5589449,CIV,Cote d'Ivoire
2022-04-23,5601072,5601072,5601072,CIV,Cote d'Ivoire
2022-04-24,5543101,5543101,5543101,CIV,Cote d'Ivoire
2022-04-25,5533936,5533936,5533936,CIV,Cote d'Ivoire
2022-04-26,5459132,5459132,5459132,CIV,Cote d'Ivoire
2022-04-27,5443250,5443250,5443250,CIV,Cote d'Ivoire
2022-04-28,5315770,5315770,5315770,CIV,Cote d'Ivoire
2022-04-29,5398057,5398057,5398057,CIV,Cote d'Ivoire
2022-04-30,5443354,5443354,5443354,CIV,Cote d'Ivoire
2022-05-01,5379530,5379530,5379530,CIV,Cote d'Ivoire
2022-05-02,5369124,5369124,5369124,CIV,Cote d'Ivoire
2022-05-03,5304810,5304810,5304810,CIV,Cote d'Ivoire
2022-05-04,5355883,5355883,5355883,CIV,Cote d'Ivoire
2022-05-05,5345956,5345956,5345956,CIV,Cote d'Ivoire
2022-05-06,5294345,5294345,5294345,CIV,Cote d'Ivoire
2022-05-07,5220990,5220990,5220990,CIV,Cote d'Ivoire
2022-05-08,5240924,5240924,5240924,CIV,Cote d'Ivoire
2022-05-09,5144237,5144237,5144237,CIV,Cote d'Ivoire
2022-05-10,5188337,5188337,5188337,CIV,Cote d'Ivoire
2022-05-11,5185522,5185522,5185522,CIV,Cote d'Ivoire
2022-05-12,5109239,5109239,5109239,CIV,Cote d'Ivoire
2022-05-13,5143837,5143837,5143837,CIV,Cote d'Ivoire
2022-05-14,5097844,5097844,5097844,CIV,Cote d'Ivoire
2022-05-15,5077588,5077588,5077588,CIV,Cote d'Ivoire
2022-05-16,5045726,5045726,5045726,CIV,Cote d'Ivoire
2022-05-17,4941590,4941590,4941590,CIV,Cote d'Ivoire
2022-05-18,4883620,4883620,4883620,CIV,Cote d'Ivoire
2022-05-19,4841969,4841969,4841969,CIV,Cote d'Ivoire
2022-05-20,4771294,4771294,4771294,CIV,Cote d'Ivoire
2022-05-21,4712581,4712581,4712581,CIV,Cote d'Ivoire
2022-05-22,4705704,4705704,4705704,CIV,Cote d'Ivoire
2022-05-23,4727742,4727742,4727742,CIV,Cote d'Ivoire
2022-05-24,4719773,4719773,4719773,CIV,Cote d'Ivoire
2022-05-25,4708007,4708007,4708007,CIV,Cote d'Ivoire
2022-05-26,4720414,4720414,4720414,CIV,Cote d'Ivoire
2022-05-27,4755423,4755423,4755423,CIV,Cote d'Ivoire
2022-05-28,4782530,4782530,4782530,CIV,Cote d'Ivoire
2022-05-29,4691609,4691609,4691609,CIV,Cote d'Ivoire
2022-05-30,4736824,4736824,4736824,CIV,Cote d'Ivoire
2022-05-31,4730624,4730624,4730624,CIV,Cote d'Ivoire
2022-06-01,4744427,4744427,4744427,CIV,Cote d'Ivoire
2022-06-02,4721832,4721832,4721832,CIV,Cote d'Ivoire
