date,value,value_high,value_low,iso_code,country_name
2022-02-28,144200,189204,94856,SLB,Solomon Islands
2022-03-01,143751,188999,94753,SLB,Solomon Islands
2022-03-02,143751,188999,94753,SLB,Solomon Islands
2022-03-03,143751,188999,94753,SLB,Solomon Islands
2022-03-04,143751,188999,94753,SLB,Solomon Islands
2022-03-05,143831,188975,94696,SLB,Solomon Islands
2022-03-06,143831,188975,94696,SLB,Solomon Islands
2022-03-07,143831,188975,94696,SLB,Solomon Islands
2022-03-08,143831,188975,94696,SLB,Solomon Islands
2022-03-09,143831,188975,94696,SLB,Solomon Islands
2022-03-10,143831,188975,94696,SLB,Solomon Islands
2022-03-11,143648,188951,94664,SLB,Solomon Islands
2022-03-12,143648,188951,94664,SLB,Solomon Islands
2022-03-13,143648,188951,94664,SLB,Solomon Islands
2022-03-14,143648,188951,94664,SLB,Solomon Islands
2022-03-15,143648,188951,94664,SLB,Solomon Islands
2022-03-16,143648,188951,94664,SLB,Solomon Islands
2022-03-17,143648,188951,94664,SLB,Solomon Islands
2022-03-18,143648,188951,94664,SLB,Solomon Islands
2022-03-19,143648,188951,94664,SLB,Solomon Islands
2022-03-20,143648,188951,94664,SLB,Solomon Islands
2022-03-21,143673,188951,94664,SLB,Solomon Islands
2022-03-22,143673,188951,94664,SLB,Solomon Islands
2022-03-23,143839,189141,94719,SLB,Solomon Islands
2022-03-24,143648,188997,94671,SLB,Solomon Islands
2022-03-25,143648,188997,94671,SLB,Solomon Islands
2022-03-26,143603,188949,94465,SLB,Solomon Islands
2022-03-27,143648,188997,94671,SLB,Solomon Islands
2022-03-28,143648,188997,94671,SLB,Solomon Islands
2022-03-29,143648,188997,94671,SLB,Solomon Islands
2022-03-30,143648,188997,94671,SLB,Solomon Islands
2022-03-31,143648,188997,94671,SLB,Solomon Islands
2022-04-01,143673,188997,94671,SLB,Solomon Islands
2022-04-02,143673,188997,94671,SLB,Solomon Islands
2022-04-03,143673,188997,94671,SLB,Solomon Islands
2022-04-04,143673,188997,94671,SLB,Solomon Islands
2022-04-05,143642,188997,94847,SLB,Solomon Islands
2022-04-06,143642,188997,94847,SLB,Solomon Islands
2022-04-07,143642,188997,94847,SLB,Solomon Islands
2022-04-08,143642,188997,94847,SLB,Solomon Islands
2022-04-09,143642,188997,94847,SLB,Solomon Islands
2022-04-10,143642,188997,94847,SLB,Solomon Islands
2022-04-11,143642,188859,94721,SLB,Solomon Islands
2022-04-12,143642,188859,94721,SLB,Solomon Islands
2022-04-13,143642,188859,94721,SLB,Solomon Islands
2022-04-14,143743,188859,94721,SLB,Solomon Islands
2022-04-15,143743,188859,94721,SLB,Solomon Islands
2022-04-16,143743,188859,94721,SLB,Solomon Islands
2022-04-17,143743,188859,94721,SLB,Solomon Islands
2022-04-18,143743,188859,94721,SLB,Solomon Islands
2022-04-19,143743,188859,94721,SLB,Solomon Islands
2022-04-20,143743,188859,94721,SLB,Solomon Islands
2022-04-21,143501,188859,94721,SLB,Solomon Islands
2022-04-22,143501,188859,94721,SLB,Solomon Islands
2022-04-23,143501,188859,94721,SLB,Solomon Islands
2022-04-24,143501,188859,94721,SLB,Solomon Islands
2022-04-25,143501,188859,94721,SLB,Solomon Islands
2022-04-26,143617,188859,94713,SLB,Solomon Islands
2022-04-27,143617,188859,94713,SLB,Solomon Islands
2022-04-28,143617,188859,94713,SLB,Solomon Islands
2022-04-29,143617,188859,94713,SLB,Solomon Islands
2022-04-30,143617,188859,94713,SLB,Solomon Islands
2022-05-01,143516,188859,94699,SLB,Solomon Islands
2022-05-02,143516,188859,94699,SLB,Solomon Islands
2022-05-03,143516,188859,94699,SLB,Solomon Islands
2022-05-04,143516,188859,94699,SLB,Solomon Islands
2022-05-05,143516,188859,94699,SLB,Solomon Islands
2022-05-06,143736,188887,94739,SLB,Solomon Islands
2022-05-07,143736,188887,94739,SLB,Solomon Islands
2022-05-08,143736,188887,94739,SLB,Solomon Islands
2022-05-09,143736,188887,94739,SLB,Solomon Islands
2022-05-10,143736,188887,94739,SLB,Solomon Islands
2022-05-11,143923,188950,94779,SLB,Solomon Islands
2022-05-12,143923,188950,94779,SLB,Solomon Islands
2022-05-13,143923,188950,94779,SLB,Solomon Islands
2022-05-14,143923,188950,94779,SLB,Solomon Islands
2022-05-15,143923,188950,94779,SLB,Solomon Islands
2022-05-16,143923,188950,94779,SLB,Solomon Islands
2022-05-17,144089,189049,94815,SLB,Solomon Islands
2022-05-18,144089,189049,94815,SLB,Solomon Islands
2022-05-19,144089,189049,94815,SLB,Solomon Islands
2022-05-20,144089,189049,94815,SLB,Solomon Islands
2022-05-21,144089,189187,95040,SLB,Solomon Islands
2022-05-22,144089,189187,95040,SLB,Solomon Islands
2022-05-23,144089,189187,95040,SLB,Solomon Islands
2022-05-24,144160,189314,95208,SLB,Solomon Islands
2022-05-25,144160,189314,95208,SLB,Solomon Islands
2022-05-26,144160,189314,95208,SLB,Solomon Islands
2022-05-27,144160,189314,95208,SLB,Solomon Islands
2022-05-28,144160,189314,95208,SLB,Solomon Islands
2022-05-29,144160,189314,95208,SLB,Solomon Islands
2022-05-30,144160,189314,95208,SLB,Solomon Islands
2022-05-31,144160,189314,95208,SLB,Solomon Islands
2022-06-01,144193,189404,95279,SLB,Solomon Islands
2022-06-02,144193,189404,95279,SLB,Solomon Islands
